"AT3G60900";0.268111;0.195778;0.269778;0.266111;0.191636;0.267636;0.187545;0.353364;"PM"
"AT4G03550";0.254722;0.213389;0.272778;0.258889;0.199655;0.267862;0.189897;0.342483;"PM"
"AT4G08850";0.374;0.177;0.24;0.21;0.21325;0.25775;0.18325;0.346;"PM"
"AT4G12420";0.302184;0.204878;0.23549;0.257449;0.20651;0.260551;0.18602;0.346959;"PM"
"AT4G12730";0.2955;0.221333;0.229333;0.253667;0.194833;0.26525;0.184917;0.35475;"PM"
"AT4G16120";0.224636;0.261636;0.304727;0.209182;0.186176;0.299882;0.193765;0.320176;"PM"
"AT4G20830";0.294486;0.202543;0.248614;0.2543;0.203069;0.268034;0.182172;0.346655;"PM"
"AT4G23650";0.285857;0.232429;0.238;0.243714;0.215333;0.275667;0.1955;0.3135;"PM"
"AT4G25240";0.292167;0.206167;0.226167;0.2755;0.215231;0.255385;0.183;0.346538;"PM"
"AT4G25900";0.250636;0.220455;0.264;0.264636;0.2014;0.2684;0.1895;0.3404;"PM"
"AT4G26690";0.310941;0.222176;0.221529;0.245176;0.221778;0.267056;0.183556;0.327778;"PM"
"AT4G27520";0.305875;0.211875;0.23425;0.248375;0.225;0.249941;0.176588;0.348353;"PM"
"AT4G29900";0.283182;0.216182;0.279;0.221727;0.227571;0.269571;0.182857;0.32;"PM"
"AT4G30190";0.30525;0.219083;0.249583;0.225917;0.208615;0.269962;0.181615;0.339731;"PM"
"AT4G32410";0.1742;0.2082;0.2734;0.344;0.212286;0.278286;0.185714;0.323429;"PM"
"AT4G33430";0.289333;0.200444;0.251444;0.258556;0.244;0.2595;0.1495;0.347;"PM"
"AT4G35100";0.270118;0.226059;0.269471;0.234471;0.217923;0.272026;0.17941;0.330718;"PM"
"AT4G35230";0.317222;0.204556;0.248333;0.230111;0.225143;0.266571;0.178143;0.330429;"PM"
"AT4G35790";0.293158;0.225474;0.267105;0.214263;0.236857;0.263429;0.173714;0.326143;"PM"
"AT4G36750";0.343429;0.225429;0.213857;0.217429;0.23825;0.2695;0.17625;0.3165;"PM"
"AT4G39400";0.33;0.205667;0.231333;0.233333;0.188333;0.265667;0.177;0.368667;"PM"
"AT5G04885";0.295686;0.201371;0.2418;0.261029;0.208429;0.261314;0.183286;0.347086;"PM"
"AT5G04930";0.266;0.240667;0.264;0.229667;0.2388;0.2538;0.1854;0.3218;"PM"
"AT5G05170";0.141333;0.239333;0.391;0.228333;0.152;0.303167;0.2055;0.339;"PM"
"AT5G06320";0.26425;0.203833;0.28125;0.2505;0.207667;0.285;0.184667;0.322833;"PM"
"AT5G07910";0.273;0.21625;0.26425;0.24675;0.2108;0.2762;0.179;0.3346;"PM"
"AT5G17760";0.30775;0.214125;0.24825;0.229625;0.228;0.284;0.1945;0.2935;"PM"
"AT5G42080";0.33192;0.22268;0.2226;0.22252;0.24916;0.26536;0.17792;0.30772;"PM"
"AT5G45470";0.327941;0.216294;0.235235;0.220529;0.224;0.264231;0.188615;0.323;"PM"
"AT5G45480";0.3095;0.219667;0.243;0.228167;0.204444;0.274;0.177222;0.344111;"PM"
"AT5G49760";0.272;0.1965;0.2885;0.243;0.223;0.263333;0.176667;0.337;"PM"
"AT5G50000";0.27925;0.242;0.22275;0.25575;0.217;0.268429;0.185;0.329714;"PM"
"AT5G55480";0.28856;0.20332;0.2408;0.26724;0.196171;0.266657;0.184971;0.352143;"PM"
"AT5G55730";0.29;0.2014;0.2404;0.2684;0.210125;0.272875;0.1955;0.3215;"PM"
"AT5G57110";0.292467;0.2158;0.2474;0.244333;0.204588;0.258529;0.186353;0.350706;"PM"
"AT5G57800";0.337;0.309;0.205333;0.148333;0.2652;0.2726;0.1646;0.298;"PM"
"AT5G58090";0.300333;0.212333;0.2515;0.2355;0.211667;0.2725;0.185167;0.330333;"PM"
"AT5G62670";0.344333;0.236333;0.225333;0.194333;0.219;0.244;0.15;0.387;"PM"
"AT5G62740";0.396474;0.202026;0.212632;0.188974;0.253071;0.260286;0.176143;0.310357;"PM"
"AT1G06940";0.18408;0.19808;0.35064;0.26716;0.140143;0.262629;0.203457;0.393886;"PT"
"AT1G77590";0.193667;0.174;0.3355;0.296833;0.14775;0.250125;0.208;0.394;"PT"
"AT2G16640";0.127;0.1534;0.4378;0.2816;0.126143;0.278714;0.208571;0.387;"PT"
"AT2G43950";0.122625;0.155375;0.46;0.262;0.0943;0.2665;0.216633;0.422667;"PT"
"AT3G08640";0.146;0.182167;0.42875;0.243;0.116524;0.269;0.203095;0.411476;"PT"
"AT3G46740";0.172085;0.171638;0.412149;0.244128;0.138298;0.267702;0.206426;0.387468;"PT"
"AT3G47520";0.170118;0.190118;0.356471;0.283588;0.0981176;0.263235;0.199529;0.439235;"PT"
"AT3G49560";0.25125;0.190875;0.3495;0.208375;0.1268;0.267;0.205;0.4011;"PT"
"AT4G02510";0.151714;0.162286;0.438714;0.247429;0.100286;0.258143;0.220524;0.421143;"PT"
"AT4G30580";0.259;0.189;0.291;0.2615;0.209667;0.262333;0.193667;0.334;"PT"
"AT5G05000";0.2086;0.1656;0.3296;0.2964;0.168857;0.233429;0.185571;0.412;"PT"
"AT5G19620";0.141563;0.164;0.428688;0.266;0.101833;0.263333;0.216833;0.418125;"PT"
"AT5G22790";0.111;0.169333;0.43;0.289333;0.104889;0.270333;0.206778;0.417556;"PT"
"AT5G42480";0.185;0.122;0.453;0.239;0.133;0.26;0.20675;0.4005;"PT"
"AT5G53170";0.17;0.204;0.3895;0.2365;0.123176;0.270882;0.206765;0.399235;"PT"
"rps7-01";0.131625;0.152875;0.473375;0.241875;0.104571;0.254429;0.215486;0.425543;"PT"
"AT1G04120";0.541;0.1685;0.1415;0.149;0.328333;0.245333;0.157;0.269333;"VA"
"AT1G12840";0.437;0.23;0.1965;0.1365;0.3505;0.258;0.157;0.235;"VA"
"AT1G15690";0.539671;0.177846;0.151161;0.131329;0.326463;0.234925;0.160373;0.278284;"VA"
"AT1G30400";0.498944;0.182278;0.177167;0.141444;0.321833;0.240333;0.1635;0.2745;"VA"
"AT1G53210";0.456;0.194615;0.201538;0.147769;0.317385;0.243538;0.158692;0.280385;"VA"
"AT1G63010";0.4578;0.1874;0.2112;0.1436;0.348;0.2375;0.149;0.266;"VA"
"AT1G69840";0.3426;0.2109;0.21545;0.231;0.211107;0.259143;0.181679;0.348;"VA"
"AT1G78900";0.544872;0.18483;0.149489;0.120723;0.34585;0.240025;0.1595;0.254775;"VA"
"AT2G02040";0.582125;0.1625;0.141375;0.11425;0.2952;0.2516;0.16;0.2928;"VA"
"AT2G21410";0.489214;0.188786;0.161143;0.160857;0.309714;0.243571;0.155714;0.291;"VA"
"AT2G34660";0.45765;0.18865;0.18885;0.16475;0.308;0.2458;0.1638;0.2826;"VA"
"AT3G13080";0.512885;0.178615;0.156308;0.152231;0.3575;0.23;0.1503;0.262;"VA"
"AT3G21250";0.424667;0.187333;0.179;0.209;0.3;0.251;0.1615;0.2875;"VA"
"AT3G28710";0.462667;0.204667;0.192333;0.140333;0.292;0.301;0.184;0.223;"VA"
"AT3G58730";0.480846;0.210462;0.179308;0.129462;0.301231;0.259;0.161462;0.278154;"VA"
"AT3G62700";0.514263;0.180158;0.162;0.143632;0.254333;0.276;0.172667;0.297;"VA"
"AT4G11150";0.390286;0.216;0.215286;0.178286;0.332625;0.2555;0.15575;0.2565;"VA"
"AT4G39080";0.464136;0.181477;0.182682;0.171795;0.287;0.251933;0.170767;0.290267;"VA"
"AT5G09400";0.495;0.191;0.184333;0.129667;0.331;0.217;0.18;0.272;"VA"
"AT5G39040";0.4762;0.175667;0.199333;0.148867;0.268;0.2465;0.169833;0.315667;"VA"
