"","pepNumber","num_NA","s_1","s_2","s_3","s_4","s_5","s_6","s_7","s_8","s_9","s_10","s_11","s_12","s_13","s_14","s_15","s_16","s_17"
"AT2G40660",4,1,0.0758542694068151,0.0339140841674351,0.0205364731509516,0,0.0255051259778818,0.0249878828717527,0.042296584191039,0.0571849059683941,0.0752859281430684,0.0749306927144828,0.0736804905564385,0.0682233564785092,0.0906295338429442,0.0115258169618607,0.212044068627842,0.0242127050263324,0.089188081914252
"AT3G56490",3,0,0.0815490905601049,0.0284270284227046,0.017853877211155,0.0179394356211722,0.0210009813477983,0.0277329506673039,0.0420042052999003,0.0585182686307855,0.0534487589338785,0.0614365372039209,0.0500588119492206,0.0442035114440259,0.102685949415046,0.0179375325295357,0.247758506339655,0.0181819729797595,0.109262581444033
"AT4G34050",6,1,0.069363922638636,0.0325879521418487,0,0.0404908411811523,0.0313989129838971,0.0172204224775864,0.032308650827695,0.0537197311258697,0.0553187451507289,0.0572937536013508,0.049619064601939,0.0444750717670928,0.0830025487177462,0.0375980587710384,0.270627235674893,0.0435012304697429,0.0814738578687831
"AT4G24830",4,2,0.14171342210008,0,0,0.0257145336126675,0.020339200777098,0.0194253111218735,0.0173768679426362,0.0212872124423399,0.0266397964043047,0.0365380951934765,0.0330231385854523,0.0331778097581863,0.117007443027589,0.0355284085939669,0.212439511155459,0.0439360328806973,0.215853216404173
"AT1G29880",6,0,0.0989810943211263,0.0341976309372387,0.019700126244726,0.0184492304177312,0.0163473105902891,0.0175569492131559,0.0191306002893989,0.0321120931061237,0.0497017403232995,0.0404941792910361,0.0402965193265345,0.037632764721284,0.0663425908577019,0.0279662014391152,0.216493337977741,0.059747681590148,0.204849949353351
"AT5G43940",6,2,0.128975096721425,0.0404432197324708,0.0232426076527846,0.0166187368022006,0,0,0.0354516580673123,0.0343707855547133,0.0458663357505895,0.0463183338773892,0.0449254356913183,0.0346498506732428,0.0863806272367998,0.0203712940478907,0.191609902057337,0.0240481166611819,0.226727999473344
"AT2G27530",2,4,0.122785037017783,0.0676314747603454,0.0572688749384634,0.0201231796889159,0.0249480094062017,0.0207579878445027,0.0247531888398949,0.0137843734850972,0,0,0,0,0.134557815113769,0.0507678802646383,0.125386272837041,0.128053099273584,0.209182806529764
"AT1G11580",7,0,0.225185111695391,0.0901823600195684,0.0644897121307413,0.0441816171527102,0.0342193661647292,0.0498631197396813,0.0483787305280151,0.0396786384012764,0.0384523985102454,0.0265056913864283,0.0233696266476969,0.0161915414639877,0.166338544233462,0.0422671466711727,0.0254250716043686,0.0368021796952493,0.0284691439552765
"AT1G63660",5,3,0.0873652566798748,0.038249657048629,0.0271382353199626,0,0,0,0.025332414242376,0.022879553358635,0.0416477665811556,0.037848023484278,0.0270174156157684,0.0438988051512021,0.0984518653679569,0.0419647887826465,0.269117693578903,0.0630635082591755,0.176025016529436
"AT5G27470",5,5,0.0886599112652333,0.0581063658822291,0,0,0,0,0,0.0301482367670562,0.052822592531213,0.0431270563592824,0.0484876224381586,0.0388913992452465,0.0919666799326817,0.0331569911954738,0.31246768908761,0.0273515910469218,0.174813864248894
"AT3G02230",2,4,0.262620318396543,0.0571363885506177,0.03278439622369,0,0.0203269248932778,0.0144613329067165,0,0,0,0.0306938986053004,0.0389959692998656,0.0567008104900558,0.14921024436612,0.0337899236253069,0.163442652290393,0.0263312575513592,0.113505882800754
"AT1G72550",10,4,0.0903749591478443,0.0147928007041664,0,0,0,0.0249436308084521,0.0414275113936731,0.0735450709235068,0.0839465035124226,0.0823269375435439,0.0776867042098195,0.0683014298913046,0.0505180229594937,0,0.220797658945899,0.0214523156614437,0.14988645429843
"AT1G01800",2,2,0.126386187928642,0.0401418294702444,0.0255262933429353,0.0211776474260598,0.0228226987766357,0.0335349144340534,0.0449223525040571,0.0552531033271774,0.0480202518851172,0.0544311531169348,0.0582499207439036,0.0314908575129882,0.0675539529994373,0,0.240745567554652,0,0.129743268977162
"AT1G56580",4,0,0.0393001406386739,0.0995928038678289,0.0629601687984064,0.0814811046699479,0.0769307794861397,0.0612478137968013,0.0571003361410217,0.0507723005322696,0.0473334125536563,0.0371981003113108,0.0287194213109017,0.0248569141142587,0.0579278995623507,0.0657747491762287,0.133373722334419,0.0444992109310576,0.0309311217747276
"AT5G20720",8,1,0.161546356848502,0.019288833190176,0.011800115557238,0.0248743194526755,0.0277197859460364,0.0466754658955781,0.0633857435654323,0.0790227891907162,0.0735665457303538,0.0696663025068255,0.0541041083984262,0.0509555909234324,0.126996829625532,0,0.105487401840018,0.0128058119207585,0.0721039994082991
"AT3G11830",10,0,0.0978326319438107,0.0276748841697723,0.017841820926241,0.0205477013633073,0.0248000784770927,0.0365540492286386,0.0479804874794639,0.0677256168752011,0.0743336532768221,0.0729654991167124,0.0565341534356515,0.0555700643650968,0.0651747557309002,0.0215825356138893,0.159246887317083,0.0260877453228116,0.127547435357506
"AT3G24830",2,1,0.114301669782251,0.0825968600674979,0.0471513251332983,0.0298439782947076,0.0225888813398153,0.0248670469030028,0.0281992322627068,0.0207001444427866,0.0185220162727802,0.0117404424843949,0.0095995016132586,0,0.124761914760689,0.0633869628588663,0.0716924329985129,0.15595757476215,0.174090016023282
"AT2G22420",8,0,0.128652069300276,0.0431875390712039,0.0351513087701256,0.0350960645970732,0.0325972678771894,0.0363458627623642,0.043782437218032,0.067325922278224,0.0583915916551391,0.0570079212174397,0.0435332707639011,0.0447939715506445,0.100983765453793,0.0149032998777897,0.186904881693974,0.0172005959272429,0.0541422299855874
"AT2G44100",3,2,0.0832613610856098,0.0551771833500657,0.045703655907285,0.0329028334956933,0.0272337977399059,0.0326172469427153,0.0569046326803321,0.0765799716225766,0.0869193147105386,0.0865926095774709,0.0654197695237097,0.0689391263900922,0.0702311324580581,0,0.123707143195356,0,0.0878102213205907
"AT1G56340",13,0,0.0181070984626175,0.210575921884154,0.181252002779386,0.137768057258391,0.1089907316165,0.079960274007329,0.0544859003869023,0.0402992723497967,0.0277058390257118,0.0200386145178014,0.0119654986261414,0.009804486152878,0.0243190690508736,0.0170731782556336,0.0206631405828854,0.0180632200527284,0.0189276949902687
"AT2G15490",3,2,0.121042775715273,0.0276910416718957,0.0151864680952942,0,0,0.0169779340715973,0.0327359556208876,0.0479761417643165,0.0560037564196712,0.0529638764735383,0.048688052225365,0.0419516959539762,0.0919265816981696,0.0258594899464757,0.236601862875424,0.0259451130001019,0.158449254468013
"AT1G23820",3,6,0.157228410423823,0.0251328123157188,0,0,0,0,0.0496530190128507,0.0597282223446082,0.069725247380054,0.0708023719694828,0.061034193435357,0.0581392557965884,0.10878829299975,0,0.200531011713522,0,0.139237162608244
"AT3G17820",2,2,0.11117204166987,0.070721999268004,0.0426086067797991,0.01769757689843,0,0,0.0165846251025504,0.0283409714100064,0.0361070195871458,0.0418671230962152,0.0469693025801958,0.0363404331925596,0.0955007450039395,0.019665660976711,0.229038726388296,0.02978346789819,0.177601700148087
"AT2G21620",8,1,0.106600090523247,0.0392414784653115,0.0600833251819731,0.0599646420776856,0.0586158348565898,0.0504279380132221,0.0690218921606329,0.0594934201708135,0.0507766240326305,0.0497845608199796,0.0514888034724405,0.0381000305640144,0.0590670006606139,0,0.122804928329172,0.0182646151529975,0.106264815518677
"AT4G14880",6,0,0.142345212845515,0.0506043529736498,0.0257739487671397,0.0136208459972021,0.0161290802455416,0.0172458376689667,0.0358458517039066,0.0626597174964025,0.0729795313488724,0.0701386433383423,0.0597650882010966,0.056738366126484,0.0669325386656526,0.0111192050184653,0.0799907510691303,0.0209123021704482,0.197198726363184
"AT5G39730",4,4,0.0625415160466611,0.0390622173395239,0,0,0.0282794339148899,0.0331325425786565,0.0713454166386975,0.0808488918922215,0.0770226234939626,0.0754787380168898,0.0787111519382042,0.0537060171086609,0.100833069261745,0,0.246086837267237,0,0.0529515445026507
"AT2G20580",3,0,0.121121113769594,0.0336021770087104,0.0293909281963712,0.0181538957459094,0.0203968877803293,0.0159363385796837,0.0189722024440513,0.0160248429214659,0.013447655968986,0.0166899515294173,0.0206441553724869,0.0246313445449897,0.135081972618024,0.0327051703878137,0.22443609483027,0.0552635914873775,0.20350167681452
"AT1G54100",7,1,0.159488311792693,0.033105297445504,0.0191997595431043,0.00911452500298411,0.00746946894940774,0,0.00763770986737715,0.0134532466855393,0.0229746555159334,0.0396987559805713,0.0497283796664945,0.049148994203858,0.10417073509617,0.0164375926318162,0.200744337047175,0.0182855200641261,0.249342710507245
"AT5G56350",3,4,0.11886314794331,0.0252058183529536,0,0,0,0,0.0194370225852008,0.046339807125158,0.0470367396943808,0.0623678441905686,0.0390096065650709,0.0475571420323076,0.115856505593231,0.0307849809505313,0.204617156640893,0.0537712414658254,0.189152986860569
"AT4G19880",6,2,0.0699992507327261,0.0255102378555803,0,0,0.0131005340326047,0.0224344534635808,0.0370917090318839,0.0496065248412184,0.0721823326197007,0.0665367253908188,0.0641564564639241,0.0689016135464927,0.082862932907341,0.0277157591119989,0.268729226860384,0.0262782821958048,0.104893960945941
"AT3G07110",2,1,0.127917170311347,0.0589987293744422,0.0523764986933931,0.0351300377875353,0.0329798147801988,0.0233943678028378,0.0267761640759948,0.018176776759088,0.0156848953985767,0.00890265798581685,0.00610780141393868,0,0.148565317487692,0.0604551275246215,0.0992566910912751,0.130875693349194,0.154402256164048
"AT3G02530",2,0,0.0906479455969353,0.0493974700612654,0.0431487375135502,0.0593698090328152,0.0244822606004665,0.0310683807880323,0.0317527508423292,0.0426068540915688,0.0635243687576394,0.048700260907815,0.0461118227770782,0.0433305143636239,0.0712177748973371,0.0232542767065412,0.207979568906309,0.0226850060741811,0.100722198082512
"AT1G64740",3,4,0.136887258097155,0,0.0530381343109466,0.037270834216309,0.0621659497757615,0.0301668239779812,0.215042907565923,0.0583421458885591,0.0403340930052661,0.0255073220948405,0.147681129504818,0,0.0503912344935851,0,0.0594714705204988,0,0.0837006965483554
"AT1G50200",12,0,0.0804924811144776,0.0342996468359315,0.0290996915693986,0.0207943129535445,0.0208955834089999,0.0199188147193039,0.0332087086091701,0.0407173163150682,0.0514857517142326,0.0518888975696945,0.0461835371018585,0.0489121316577929,0.0970373038924432,0.0374067155373976,0.213407726625903,0.0388210668877404,0.135430313487043
"AT5G26830",21,0,0.0497541421730607,0.0160523558627963,0.0107526934641808,0.021336889632364,0.0322679128081675,0.0387467137859559,0.0740108754884615,0.103938611375352,0.107302626866131,0.0993339326601325,0.0868567066420361,0.0787854527300026,0.0381164463972052,0.0172651052891012,0.11671130667881,0.0244662190852773,0.084302009060965
"AT1G09210",9,0,0.0128413543836483,0.191165103769877,0.195399489011811,0.142648749708544,0.104875757635994,0.0692553664210846,0.0586269560280527,0.0409244446639886,0.0310226055867209,0.0206184854223182,0.0140440153390438,0.0105913872044427,0.0246608558521183,0.0182789463946985,0.0275042679319545,0.0188385499237652,0.0187036647219375
"AT3G12500",5,0,0.077529603885388,0.0470830705444085,0.0500543184674705,0.0336139579681235,0.0355594856603716,0.0383086346372596,0.044113882477165,0.0411799831425774,0.0638801390283676,0.0454401796534454,0.041863387735607,0.0473420672971324,0.0823028381786868,0.0447356221889616,0.125248754076017,0.0446716180062928,0.137072457052726
"AT1G64520",2,2,0.198963293186723,0.0376986589483914,0.0267064263992565,0.0229694276153586,0,0.022090232859281,0,0.020130665324841,0.0210548948287655,0.0268199663348878,0.0263622598062021,0.040548269284333,0.120313434982268,0.0272881800856326,0.247405405263912,0.0394226642167371,0.122226220863411
"AT5G38470",3,2,0.131812708947648,0.0408732060640381,0.0308723686246478,0.0187026135015376,0.0319496602426913,0,0.071161396384098,0.0559064795247395,0.0683949710559024,0.0484636328792934,0.0513019367786373,0.0279259645495936,0.0778443607608516,0.0100475714734012,0.27224092627277,0,0.0625022029401505
"AT4G02930",10,0,0.0488074319214805,0.00476085594869046,0.0150711239813678,0.0288991925043494,0.0386527387460227,0.056374793934531,0.0660505501921877,0.0792700714990474,0.0787958701950348,0.0872689952843601,0.0941111695554418,0.112988672929727,0.064495811650059,0.123086448195823,0.010606824120086,0.0482228511603424,0.0425365981814496
"AT1G63940",13,0,0.0934596431290853,0.00904945356454219,0.0149836212143499,0.0244692268606534,0.0389480685995496,0.0488753094791555,0.0673099204775116,0.0745591576583119,0.0725613239057097,0.0828391966426534,0.0885722223488101,0.113862604539488,0.0792283554306734,0.0242921504128574,0.0579396681751049,0.0214441285934811,0.0876059489680626
"AT3G57150",9,0,0.14386768758266,0.0162451503285381,0.0150181550916956,0.0135990867118808,0.0142881259835513,0.0126917455197067,0.0148622215145313,0.0150033227403274,0.0204803930280833,0.0262919847112587,0.0376369222065718,0.0424982201202348,0.140580500843874,0.0746789934245203,0.0927343844979426,0.149515612105517,0.170007493589107
"AT4G18930",2,1,0.0664813807775103,0.0363509319287628,0.0273340592612611,0.0326648651583897,0.0352593869852627,0.0982295209404029,0.04419960173163,0.0533755671013164,0.0567676827425328,0.0600326487825702,0.049714287284798,0.0422066651320406,0.0768944811800937,0,0.195408067056583,0.0419437132279475,0.0831371407088983
"AT5G23820",2,2,0.0765552081030128,0.0489968180094826,0.0561996719526829,0.0479612427435654,0.0528610714055344,0.0602235016654338,0.0722129885066653,0.0638773725644602,0.0712465371349282,0.0451302741915012,0.0568734261042811,0.0331742184923461,0.0438336419511592,0,0.129459430975481,0,0.141394596199466
"AT3G12230",6,0,0.0700598639209599,0.0577224539875591,0.0576420926416438,0.0379706286608694,0.0418471507105544,0.0306085950196688,0.0342832087787712,0.0387904164565696,0.0452154117170849,0.0440596277275681,0.0439554054009418,0.0400904413479189,0.0660162143785009,0.0412966102682106,0.186742463264793,0.0437558547583064,0.119943560960079
"AT3G08530",9,0,0.083709607911833,0.0493234261814827,0.0877822346611923,0.0715743548309955,0.0703711021421945,0.0515919346949599,0.0499697485998608,0.0361569318848644,0.0300461538305405,0.0407191789423241,0.0484529235237826,0.0499186966862177,0.060292442799849,0.0305992957111442,0.0586222934190083,0.0684523440001651,0.112417330179586
"AT1G29150",3,5,0.12079245180938,0.0410102836488928,0.0325057711713215,0,0.0242042209225091,0,0,0,0,0.027545345836856,0.0263448149047008,0.0184632199057256,0.0799516726945512,0.0531897303355583,0.286377309571686,0.048621107413319,0.240994071785499
"AT3G11130",7,0,0.106759938590891,0.0481335464607127,0.0577901663269874,0.0453825209801506,0.0456599797886393,0.0500366080332531,0.0413250108521849,0.0422392836290155,0.0399175224666645,0.0405339270734157,0.0458335059838244,0.0435449517333371,0.069957024679329,0.0321739861164594,0.0766780503292392,0.0623925635338303,0.151641413422066
"AT3G54470",4,0,0.0967990202147489,0.0195124579065384,0.018809279708834,0.027745040584674,0.0319010001324053,0.0242806509254905,0.0206214720174645,0.0417516037916425,0.0567780807593044,0.0599819649805717,0.0530911207903378,0.0451493316742232,0.0564092881016719,0.0215782405017811,0.223371107872911,0.0332741806634058,0.168946159373995
"AT2G19480",6,0,0.0640031518389643,0.0249585672950274,0.0268012543283061,0.0245146242210526,0.0282498909131267,0.0338009846831291,0.0524032388255562,0.0532961809744378,0.0593536394430415,0.0529616271602651,0.0476240407286493,0.0488722240533922,0.108007335187104,0.062356793897213,0.157722211315154,0.111446016681189,0.0436282184543911
"AT1G35720",11,1,0.0770544179821987,0.0536534959185038,0.0302233648546548,0.0194807357855835,0.0219674949788036,0.026599895667736,0.0684290194036007,0.0879654500579151,0.105464964885663,0.103993038653525,0.0949438626359857,0.0822026764947652,0.0319093420641913,0,0.0997835275498779,0.0160801953508327,0.0802485177161625
"AT3G19760",5,0,0.112117806005101,0.0175504409478007,0.0267840555885539,0.0367816649786647,0.0343932881323391,0.0368282723633358,0.0477729052816718,0.0443985353399522,0.0601775038189954,0.0461948147624517,0.041227630189179,0.0280131746632219,0.0955604398830635,0.0279227806045581,0.190395448720591,0.0667312280070727,0.0871500107134475
"AT1G56110",6,0,0.110065102065331,0.0105120567062707,0.0105249460847506,0.0131475343533843,0.0131545444897474,0.0129663629554832,0.0284461024805168,0.0400901795871747,0.0537698481726937,0.0593053788144347,0.0622803465279523,0.0628971664710253,0.121038809944371,0.045395263217685,0.133317634966348,0.0961211087241897,0.126967614438641
"AT2G42910",8,0,0.036398481823687,0.0149717167140147,0.011279162797409,0.0221717427867656,0.0304776452024035,0.0345366006949055,0.0707745766629208,0.103451288255097,0.114590306086143,0.11570955203043,0.105272817463441,0.101474396463602,0.0382904055198562,0.011298478321027,0.0960055753957987,0.0187059248428668,0.0745913289396324
"AT5G61780",14,0,0.0608884190655072,0.0385341779615284,0.0306893113233361,0.0329592944173478,0.0423109169668774,0.0379816512076875,0.0591629972134321,0.0904248909092331,0.0905273208740912,0.0894064464217366,0.0785476682552745,0.0651903830058105,0.0432325237817396,0.010251242761171,0.11012724624406,0.0115405227964804,0.108224986794687
"AT3G06720",5,1,0.0711044873381308,0.0605089795449927,0.0596947596531821,0.0322574582111809,0.0370835751911916,0.109377680708528,0.0374929637915912,0.047749744736522,0.057821329094689,0.0317189502125725,0.0795266280568405,0.0281732584462617,0.0824572676927772,0,0.152683010757685,0.0265409728610905,0.085808933702764
"AT5G13370",5,5,0.130690697138377,0.026434519947471,0,0,0,0,0.0375281992750927,0.0455430979807276,0.0608454262630535,0.0561239055209799,0.047973273417175,0.0416043842602362,0.0727978677235497,0,0.236205244848995,0.0120808013375222,0.23217258228682
"AT2G41530",3,3,0.137201370881942,0.0310682341245421,0,0,0,0.0153243343234615,0.0290258850179132,0.0347971356872385,0.054148961814202,0.0419106294203274,0.0540132519691243,0.0367603004000116,0.0833313308159259,0.017434051756346,0.275803028393175,0.0152356383646401,0.173945847031151
"AT1G11910",8,0,0.0571145736228332,0.0601718454688836,0.0594038738919788,0.0549033874231774,0.0623691717449444,0.057293635273408,0.0534179624950802,0.0421403836407312,0.0380232410682621,0.0476138793639679,0.0543575701736192,0.0620389879998858,0.0590933940712263,0.0372843981522906,0.0744066473426808,0.0824754217989079,0.0978916264681228
"AT4G10450",2,5,0.0816577431309849,0.0354819895206596,0.0356664120457015,0.0337483830169975,0.038685674454883,0.034289309634447,0.126287987694725,0,0,0,0,0,0.0782723467735054,0.0420093903534904,0.137285399177352,0.120619950896735,0.235995413300519
"AT3G18130",2,0,0.0675184730540872,0.0443176560924384,0.0456271573273304,0.043262279789958,0.0434749602837045,0.0452809165380598,0.0419692074521957,0.0689198107142741,0.0819972737732358,0.0878907272021943,0.0917335265831709,0.0805046179810789,0.0517003640950562,0.0205208722211212,0.0714681648904572,0.013191382290268,0.100622609711369
"AT4G33250",4,5,0.0748773089719483,0.0470446282417927,0,0,0.0207619053847077,0,0.0384143984019274,0.0594672117646382,0.087412206508879,0.0894761266693571,0.112591313854556,0.0835826591404193,0.0930545949532193,0,0.190657512364715,0,0.10266013374384
"AT5G02240",3,1,0.0812571765504731,0.0499892148049796,0.0550275073579893,0.0326940344955371,0.0610279945519098,0.0347151431937503,0.0324865566218444,0.0417762497777904,0.0462353577896798,0.0325884643180838,0.02905530881906,0.0278417442482697,0.152393982193956,0.077868996464559,0.112668891451377,0,0.13237337736074
"AT5G35360",4,4,0.163030516039581,0,0,0,0.0142793750277846,0,0.03141691140804,0.0385384732107016,0.0437395873826261,0.0470535980446172,0.0394680519746851,0.04905367405227,0.177224690051729,0.0255637813369886,0.221876150620468,0.0255358171517023,0.123219373698806
"AT5G01870",2,1,0.137170798149904,0,0.0383044522600503,0.0452945637789737,0.0429060470259087,0.0426211066979234,0.0384162959352846,0.02964205070651,0.0273691478394099,0.0239714743249897,0.0229627903387337,0.022136635471603,0.27310821563141,0.114918315225196,0.0230365756684662,0.113774306675007,0.00436722427062855
"AT2G46280",3,4,0.131877087728842,0.0534089123971964,0.029307951816541,0,0.0306152422702902,0,0.0426142832123523,0,0.0450238852095811,0,0.033703374655689,0.0397060310697911,0.110548967558234,0.0524680676535822,0.19412125585703,0.0999852482949406,0.136619692275931
"AT5G03740",7,0,0.0700301895281517,0.00639204195822679,0.0122502972499318,0.0326483428737183,0.040356845439302,0.0525589602786635,0.0822476252118815,0.107919976634483,0.097266711653285,0.0974044770446352,0.0712950642913127,0.0701072747902546,0.0810097144736632,0.0231130405567053,0.0698436554986101,0.0421233650647816,0.0434324174523933
"AT1G78900",20,0,0.0275913298804886,0.324546110779437,0.178555753432409,0.0804990482073857,0.0700044953841078,0.0559226341904187,0.0389449577734216,0.0335971430860151,0.0306929604940878,0.0223388856828852,0.014089460753369,0.0109471865227943,0.0265182865905482,0.0200145894586624,0.0171602431052251,0.012367163442336,0.0362097512164086
"AT1G09630",2,2,0,0.0685494333766142,0.0737600777532291,0.0724804485255896,0.0693898878378486,0.123980627344121,0.108416857958092,0.0923122489909381,0.0873201588183075,0.0639315819716116,0.0656825357639546,0.054371411723175,0,0.0263072812717517,0.0299184617252905,0.0291037694597078,0.0344752174797692
"AT1G22360",5,3,0.0827762192854026,0.0402012119263258,0,0,0.0204110229398385,0.0294817956540254,0.0350737207942662,0.0567173286724853,0.0633946910178711,0.0649944712217514,0.0483060545335972,0.0587922485677906,0.0720456646279357,0,0.235091012531695,0.0181418738960467,0.174572684330969
"AT1G63000",3,4,0.110760414478233,0.0335700149962045,0,0,0,0.026229083782015,0.0335835884340513,0.0603449707294652,0.0653679975572547,0.0571961458202361,0.0450478119058527,0.040998334510406,0.0999591559072733,0,0.257138294002737,0.0300719062547627,0.139732281621508
"AT5G41520",4,2,0.0787620308410124,0.0774786196248416,0.0559393771159333,0.041914801787615,0.0488183402684117,0.0361872989537265,0.0390255868189028,0.0280650000764265,0.0157210499109866,0.0168714863696716,0,0,0.0980047025713302,0.0491159458051122,0.0973573601191496,0.144310255242147,0.172428144494733
"AT1G16920",2,2,0.0561813898027489,0.0660041355746445,0.0660706520746033,0.0891361748363644,0.0881347512396719,0.0809458909339155,0.0732839006984109,0.0777831558352609,0.0662617821908819,0.0679656261618819,0.055157705402667,0.0597178563865914,0,0.0357185995007852,0.0547773048416352,0,0.0628610745199371
"AT3G13235",3,6,0.0914878956467129,0.0281850828442196,0,0,0,0.0160259461023814,0,0.0597765370901429,0.0642569208536632,0.072873986843161,0.0684454630280813,0.0703252794596065,0.0910677577220377,0,0.336834254231652,0,0.100720876178341
"AT1G09620",15,3,0.107429938401142,0.0344647820815125,0,0,0.0892400537672048,0.0145749292420319,0,0.0350709167431507,0.0495034154689185,0.0469593061158871,0.0482495752522523,0.0457315943406863,0.0965449479383651,0.0343089628672771,0.179206437801909,0.0623525808840787,0.156362559095585
"AT1G47128",4,0,0.109668431466989,0.032883948503104,0.0287688246121763,0.0258977390303714,0.0212305614411397,0.0235208333493838,0.0422291128452194,0.0590615754486443,0.0579248262991965,0.0593814631023825,0.0500264010754706,0.0526048705451594,0.103905721916367,0.0264377428123144,0.180008845721858,0.0415708451041498,0.0848782567260743
"AT5G58590",3,2,0.0710071812116455,0.0359982596192399,0.024375937336284,0.030815789243088,0.021850198827862,0.0475699438689161,0.0719538471607102,0.0705569259014951,0.0726829529690244,0.0609857186401278,0.0597101865673986,0.0430085278403947,0.0875463853734993,0,0.200283057431065,0,0.10165508800925
"AT4G11600",4,0,0.0804492662150686,0.0316316189480885,0.0194298037804433,0.0321480285150212,0.032620897195063,0.048036645705067,0.0649379933412665,0.0751129404302058,0.0672636836550728,0.0703243518125557,0.0650664262987097,0.0711608233333536,0.0812525887687117,0.0263654945889245,0.165827057887979,0.0275856279097434,0.0407867516147258
"AT2G39310",7,0,0.0783189101449489,0.059489777378771,0.0299022573005887,0.018748449055878,0.023537320101375,0.0321600661836216,0.0540445064567801,0.0658907808021793,0.0746986760334855,0.0625072298686269,0.0618310256119359,0.0471576899402884,0.055394948039777,0.0275875330815825,0.16100887826223,0.0197927886955909,0.12792916304234
"AT5G09590",7,0,0.0635991877115774,0.00491376469300385,0.0211705557161585,0.0280813842036368,0.040576071652342,0.0581849651708324,0.0798448099297879,0.0848521700358138,0.0874061309498251,0.0860272488705563,0.097497177705372,0.126507417685221,0.0654333890790103,0.0527943280063649,0.0191725171632733,0.0300965214908505,0.0538423599363736
"AT3G56310",5,3,0.09187409093503,0.0342726223763902,0,0.0232722706484175,0.0161249804928781,0.0260251779848146,0.0531967969152601,0.0672767596980157,0.0675742241662328,0.0625335838119371,0.0533094855476031,0.0561475198511376,0.0770878763961481,0,0.223940889046986,0,0.147363722129149
"AT3G56070",3,1,0.0717666423666323,0,0.0128773704810187,0.0225531130885191,0.0396097260638879,0.0517232957356574,0.0653693714148857,0.0805369335521419,0.0999479825159152,0.0912771058646832,0.104491868995073,0.132658108103257,0.0666683064296621,0.0305928830478103,0.0312181698782913,0.0337455767774974,0.0649635456850672
"AT5G26667",3,2,0.099089593748416,0.0625437727911908,0,0.0958347132644106,0.0472323567724758,0.0527125128675498,0.0755813177670346,0.0655668345465993,0.0679101038008108,0.0687556038573275,0.0668065294076362,0.0223297302064106,0.0389229118977539,0,0.175474700018774,0.0221680008709458,0.0390713181826647
"AT5G26710",8,1,0.0995116890154796,0.0279520132725411,0.016392260927731,0,0.0216306596084327,0.0272138703689132,0.0383981093295123,0.0511268454048398,0.0636958125640704,0.0704093979121009,0.0613719321555647,0.0652909583193726,0.0633508871504094,0.0245513025135983,0.152502357322831,0.0334218078473322,0.183180096287271
"AT1G06400",2,3,0,0.130564425253999,0.129002625315205,0.103809122323229,0.106381704945893,0.0917435303806847,0.0582178829174765,0.0819631409230148,0,0.0686431761867045,0,0.0503757983425067,0.0623423573958902,0.0245035919623733,0.0151511386538295,0.035845959616999,0.0414555457821959
"AT1G80460",5,5,0.0749293721950663,0.0348254413596317,0,0,0,0,0,0.0454861247010826,0.0473514180176163,0.0668700188707129,0.0552010842370405,0.0372995130382674,0.0930072261605097,0.0367960707797347,0.305576972308154,0.0486593756098148,0.153997382722369
"AT1G03220",6,0,0.210075108561693,0.0377180750406353,0.0521506329344287,0.0472370414412588,0.0423490889706503,0.0363702795970767,0.0326743716460942,0.0187371227127372,0.0220551112619683,0.0176266637197884,0.0161105372343328,0.0112432824445076,0.248139605608601,0.0543701317077584,0.0160371424917463,0.0948097141307783,0.0422960904959452
"AT2G21390",9,0,0.107977321183309,0.029654734979737,0.0317687254782159,0.038521344448376,0.0374846343841489,0.0426547380484821,0.0331163007132717,0.0299055010917291,0.030780923021906,0.028758536906334,0.0410960564101094,0.0519884019778695,0.0761696386884668,0.0398569039403688,0.165101319392677,0.0574286964049669,0.157736222930032
"AT5G13360",3,4,0.115042240826016,0.0365687229638704,0,0,0,0,0.0410918459283819,0.0450210954746105,0.0463479310595617,0.0403563317260147,0.0343240334247328,0.0321922418883731,0.0804098144672588,0.0259228394042782,0.225492922408928,0.0284149127005047,0.248815067727469
"AT1G49760",4,5,0.178890543409891,0.0440758853552573,0.0188934179060183,0,0,0,0.0407818504809595,0.0375243162477339,0.0409152811132842,0.0481203126900685,0.0407402153035814,0.0446748021413201,0.115290178795201,0,0.232897583870148,0,0.157195612686537
"AT3G46830",2,5,0.0444302526412799,0.125642606042893,0.153731444618411,0.154865384299647,0.0955836797438009,0.0870482151279717,0.113963193511748,0,0.047252881942296,0,0.0439566983041846,0,0,0.0555158494693281,0.02769518571396,0.0503146085844802,0
"AT5G07350",13,0,0.0416752265007323,0.0291148067614839,0.0295915647359224,0.037681174835937,0.0416814071951573,0.0540874947968472,0.07235075596919,0.0999372183569464,0.108797861811035,0.0908403726580573,0.080929895987383,0.0724650590982555,0.0374088408667628,0.0101885382910051,0.101069701750654,0.0107298060654132,0.0814502743192178
"AT1G14980",3,2,0,0.0615488661790713,0.0338610458399982,0.0517229867405792,0.05883695022791,0.0682451280724578,0.106718565594852,0.110347899164836,0.0873503358117374,0.0847433490991284,0.119311287175516,0.131600846364498,0.0201680323821083,0.0446457130846602,0.00928010461136588,0.011618889651282,0
