Protein,FS1 A HCC827-rep2,FS1 B HCC827-rep2,FS2 A HCC827-rep2,FS2 B HCC827-rep2,FP1 A HCC827-rep2,FP1 B HCC827-rep2,FP2 A HCC827-rep2,FP2 B HCC827-rep2,FP3 A HCC827-rep2,FP3 B HCC827-rep2,MIN PSMs for quant
FCF1,0.6185,0.6099,0.4915,0.4424,1.8711,2.2516,1.1430,1.1267,1.5418,1.4566,14
FCGBP,0.9875,0.7892,0.5231,0.7523,1.8703,1.7144,1.2771,1.3997,1.1802,1.1964,8
FCGRT,0.5761,0.6190,0.3422,0.3745,1.1492,1.1368,1.7531,1.9380,2.2802,2.3763,3
FCHO1,1.6241,1.5537,1.1653,1.0519,0.9490,0.9577,0.9595,0.9147,0.8162,0.8474,6
FCHO2,1.6459,1.4381,1.2012,1.1909,0.8588,0.8974,0.9334,0.9929,0.6304,0.7556,26
FCHSD1,2.6532,2.4854,1.0924,1.0653,0.7540,0.7154,0.6141,0.6266,0.5608,0.5334,12
FCHSD2,2.0693,1.6110,0.9950,1.0469,0.9544,0.8594,0.9732,1.0272,0.6844,0.6964,4
FCN3,1.0478,1.0132,0.6998,0.8909,1.5162,1.8788,0.9792,1.3013,1.1184,1.1049,1
FDFT1,0.5115,0.5010,0.4595,0.4985,1.3301,1.3047,1.9932,1.7349,1.7460,1.8750,69
FDPS,2.5701,2.3946,1.2519,1.1881,0.6001,0.5452,0.5120,0.5066,0.4240,0.3993,189
FDX1,0.5105,0.4764,1.4010,1.4719,1.2527,1.1745,1.4247,1.1400,0.6157,0.5833,17
FDX1L,0.7443,0.7396,1.5571,1.6396,1.1957,1.1465,1.3708,1.0691,0.6081,0.4906,4
FDXR,0.5176,0.5913,1.3590,1.3263,1.3069,1.2594,1.4373,1.2186,0.5948,0.5467,46
FECH,0.4843,0.5014,1.1149,1.0384,1.3499,1.3882,1.6188,1.5634,0.8760,0.8675,31
FEM1A,1.6470,1.8160,1.0492,0.9173,0.8711,0.7568,0.8955,0.6149,0.7763,0.6784,4
FEM1B,1.3488,1.3231,1.1388,1.0636,1.0105,0.9362,1.0652,0.9956,0.9349,0.9977,15
FEM1C,2.2352,2.0865,1.1668,1.2262,0.6643,0.6531,0.6559,0.5749,0.6953,0.7019,15
FEN1,1.5605,1.4213,1.4341,1.4492,0.8602,0.8237,0.6788,0.7088,0.5424,0.5685,142
FER,2.0504,1.9127,1.0350,1.0642,0.7953,0.8086,0.8178,0.7765,0.6826,0.6809,21
FERMT1,2.4727,2.2651,0.7268,0.6809,0.7998,0.7953,0.9278,0.8995,0.7329,0.8738,49
FERMT2,2.0681,1.8510,0.7957,0.7713,0.8790,0.8829,1.0752,1.0006,0.9352,1.1127,65
FETUB,1.1257,1.1302,0.7579,0.9764,1.2292,1.5343,0.9935,1.2421,1.2215,1.2238,1
FEZ2,2.2896,2.0222,1.0132,0.9394,0.8784,0.7718,0.8082,0.7529,0.6856,0.6942,7
FGA,0.9059,1.7082,0.9856,0.8390,0.8564,1.1092,0.7557,1.0177,0.9256,1.1589,36
FGB,1.0179,1.7193,0.8739,0.9528,1.0142,1.4105,0.7973,1.1546,1.0840,1.0781,19
FGD1,1.3069,1.3412,0.8652,0.7481,1.1783,1.2451,1.1711,1.1445,1.1778,1.0096,3
FGD4,1.7114,1.6316,1.0472,0.9022,0.9817,0.9524,1.0641,1.0071,0.7783,0.7763,36
FGD6,2.1784,2.0169,0.9684,0.9497,0.8443,0.8306,0.8050,0.8741,0.6979,0.7197,48
FGF1,2.3713,2.2445,0.9661,0.9370,0.7620,0.8282,0.7461,0.8456,0.7142,0.6730,1
FGF13,0.7128,0.6293,0.8304,0.9312,1.0008,1.1748,1.6605,1.4139,1.3672,1.5996,3
FGF2,0.5028,0.5423,1.0220,0.9462,1.2347,1.3824,1.3412,1.4211,1.2223,1.3412,11
FGFBP1,0.7128,0.8976,0.9849,0.9871,1.1644,1.1343,1.1541,0.9887,1.9992,1.6934,5
FGFR1OP,1.3939,1.1663,1.4657,1.2501,0.9427,0.8178,1.0678,0.7106,0.6794,0.7321,14
FGFR1OP2,0.7194,0.8260,1.2043,1.2130,0.9564,0.9606,1.1383,1.0377,1.2368,1.2409,30
FGFR4,0.4547,0.3003,0.5272,0.6380,1.2837,1.2695,2.0197,1.8187,1.7075,1.9973,3
FGFRL1,0.2857,0.3123,1.4452,0.8512,1.1667,1.1828,1.3823,1.3222,1.2653,1.2571,2
FGG,0.9645,1.4865,0.8372,0.9050,0.9130,1.6541,0.7190,1.0989,1.0225,1.1426,10
FGGY,2.7158,2.1855,1.2378,1.0788,0.6304,0.6105,0.5012,0.3845,0.4073,0.4135,7
FGR,0.4715,0.4186,0.7773,0.8596,1.1569,1.2121,1.8820,1.8561,1.4526,1.4101,1
FH,0.7655,0.7299,1.3273,1.3681,1.1755,1.1168,1.3699,1.2340,0.5767,0.5395,265
FHAD1,0.4333,0.4224,0.4584,0.4530,1.4985,1.7738,1.7178,1.8530,1.6606,1.4366,14
FHDC1,1.1915,1.1686,0.8285,0.8207,1.2203,1.0658,1.1439,1.1932,1.0439,1.0997,7
FHIT,2.2577,2.0679,1.3067,1.2366,0.6895,0.6534,0.8112,0.5995,0.4009,0.3811,9
FHL1,2.6276,2.5822,1.1708,1.1822,0.5900,0.5850,0.5685,0.5810,0.3724,0.3919,6
FHL2,1.5010,1.3785,1.3314,1.2611,0.9512,0.9189,0.7851,0.8319,0.5989,0.6199,87
FHL3,1.8426,1.7192,1.4273,1.3378,0.8971,0.8157,0.6737,0.6234,0.4343,0.3836,13
FHOD1,2.0261,1.9303,0.9210,0.8791,0.9397,0.9226,0.9095,0.8962,0.7539,0.7705,68
FHOD3,0.9704,0.9692,0.7550,0.8046,1.0716,1.1152,1.2521,1.3126,1.6071,1.4846,17
FIBCD1,0.6202,0.7611,0.6033,0.8071,1.2586,1.2035,1.4944,1.5834,1.5664,1.6445,4
FIBP,0.9018,0.8214,1.4413,1.2479,0.9960,0.9740,0.9827,1.1003,0.7851,0.8601,26
FICD,0.7331,0.6604,0.8415,0.7596,1.3212,1.3304,1.5042,1.3452,1.3904,1.4440,2
FIG4,1.3173,1.2584,0.9954,0.9768,0.9256,1.0057,1.0281,0.9835,1.2239,1.1362,19
FIGN,1.6598,1.5066,0.8056,0.7755,1.1455,1.1950,1.2214,1.1237,0.8929,1.0251,1
FIGNL1,1.0894,1.0034,1.1060,1.0352,1.0669,1.0015,1.0709,1.0876,0.9403,1.0510,14
FILIP1L,1.6853,1.5751,1.2226,1.1852,1.0352,0.9146,0.8819,0.7487,0.6618,0.6394,8
FIP1L1,0.5261,0.5096,1.1210,1.1917,1.3407,1.3513,0.9029,0.9040,1.3909,1.2379,68
FIS1,0.5533,0.5543,0.5883,0.5967,1.4293,1.4683,2.1638,2.2318,1.1253,1.1033,29
FITM2,0.2915,0.3151,0.2956,0.2822,1.2358,1.3634,2.3653,1.9560,2.0056,2.2497,2
FIZ1,0.7006,0.6927,1.0016,0.9981,0.8604,0.8902,0.8306,0.6984,2.1015,2.1225,6
FKBP10,0.5128,0.5138,1.4250,1.3524,0.9043,0.8966,1.2856,1.1713,1.0212,1.0049,138
FKBP14,0.5445,0.5217,1.3650,1.3764,0.8809,0.8891,1.2473,1.0846,1.1848,1.0532,9
FKBP15,1.3283,1.1696,1.1095,1.0715,0.9299,0.9014,1.0974,1.1477,0.9536,1.0218,118
FKBP1A,2.7501,2.5199,1.0624,0.9861,0.6281,0.5762,0.5316,0.5275,0.5054,0.4899,91
FKBP1B,2.1483,2.1441,1.1653,0.9936,0.7185,0.7245,0.6459,0.6766,0.8152,0.7272,1
FKBP2,0.5855,0.6198,1.4653,1.4259,0.9222,0.8382,1.0900,0.9988,0.9646,0.9425,44
FKBP3,1.9204,1.7899,1.4434,1.4037,0.6774,0.5998,0.5194,0.5269,0.5220,0.4878,125
FKBP4,2.5020,2.3468,1.2757,1.2500,0.6083,0.5682,0.5183,0.5150,0.4682,0.4606,513
FKBP5,1.1615,1.0991,1.5235,1.5550,0.8541,0.7874,0.7187,0.6996,0.6080,0.5888,98
FKBP7,0.4964,0.5789,1.5916,1.4719,0.9057,0.8047,1.1534,1.0572,0.9878,0.8999,20
FKBP8,0.4802,0.4621,0.4180,0.4291,1.3906,1.4454,2.1677,1.9981,1.5570,1.5878,48
FKBP9,0.6159,0.6305,1.6033,1.4277,0.8664,0.8140,1.1600,0.9637,0.8757,0.8231,56
FKBPL,2.0333,1.6552,1.0946,1.0122,0.7961,0.9425,0.6752,0.9354,0.8190,0.7464,12
FKRP,0.4175,0.4252,0.3659,0.3595,1.2591,1.2233,2.2291,2.1079,2.0184,1.9437,8
FKTN,0.3096,0.6610,0.4264,0.3897,1.1526,1.2738,2.1132,1.7556,1.7790,1.7198,6
FLAD1,1.3459,1.4077,1.0275,0.9846,1.1449,1.1771,1.2303,1.1453,0.6545,0.7513,26
FLCN,2.0479,1.7287,0.9587,0.8640,0.7895,0.8471,0.9880,1.0192,0.8196,0.8778,18
FLG,0.5516,0.5844,0.5929,0.7074,3.2980,1.0002,0.8874,1.8680,0.9179,0.7204,6
FLG2,0.2498,0.2485,0.6892,0.7885,2.6969,1.7186,0.5798,4.8868,0.7239,0.3135,1
FLII,2.0556,1.9459,1.1345,1.1314,0.7679,0.7744,0.7068,0.7116,0.6647,0.6657,161
FLNA,2.1600,2.0868,1.2685,1.1954,0.7184,0.6717,0.6161,0.6458,0.5531,0.5594,1896
FLNB,1.8668,1.8265,1.3818,1.3073,0.7324,0.6839,0.6279,0.6409,0.5715,0.5599,1019
FLNC,2.1647,2.0720,1.1237,1.1378,0.7543,0.7499,0.7057,0.7318,0.5943,0.6113,1525
FLOT1,0.5273,0.4456,0.5175,0.4933,1.2065,1.2549,1.9603,1.7618,1.8169,1.7355,70
FLOT2,0.4719,0.4663,0.4213,0.4162,1.1633,1.2383,2.0437,1.8514,1.9530,2.0305,81
FLRT3,0.4612,0.3858,0.5977,0.5622,1.5101,1.5735,2.0284,1.9193,1.4239,1.4447,27
FLVCR1,0.4815,0.4910,0.4304,0.4189,1.5333,1.5872,2.1573,1.9149,1.4602,1.4690,20
FLYWCH1,0.9822,0.5466,0.3958,0.4467,2.4855,2.5763,1.6050,1.2107,0.7115,0.7588,2
FLYWCH2,1.7874,1.7972,1.1893,1.1919,0.8428,0.8085,0.7936,0.8504,0.7357,0.8042,5
FMN1,2.1021,1.9260,1.1143,1.1122,0.8244,0.7197,0.7336,0.6756,0.6198,0.6017,29
FMNL1,1.0000,0.9551,0.6442,0.6353,1.1279,1.2461,1.5040,1.4557,1.4217,1.6504,4
FMNL2,0.8237,0.8025,0.5030,0.4746,1.2258,1.2342,1.8452,1.7978,1.5577,1.6155,37
FMNL3,0.9411,0.8770,0.4686,0.4772,1.1169,1.1879,1.7533,1.8112,1.5081,1.6704,14
FMO4,1.4481,1.2441,0.8137,0.8316,0.9657,1.0731,1.5445,1.3188,1.0844,1.0103,1
FMR1,0.6447,0.6790,0.7609,0.8258,0.8554,0.8330,0.9525,0.9800,2.3365,2.2059,141
FN1,1.0306,1.3654,0.7567,0.9526,1.1840,1.3208,1.1211,1.2149,1.0286,1.0366,167
FN3K,2.5028,2.3019,1.1748,1.1942,0.7190,0.6135,0.5662,0.6051,0.4542,0.4786,13
FN3KRP,2.4554,2.2768,1.1026,1.0035,0.6946,0.6086,0.6618,0.5737,0.6568,0.5543,22
FNBP1,2.4932,2.4169,1.0505,0.9890,0.6921,0.6456,0.6895,0.6676,0.5666,0.5721,59
FNBP1L,2.1398,1.9979,1.0700,1.0174,0.7864,0.7749,0.7818,0.7908,0.6683,0.6555,72
FNBP4,0.4698,0.4633,2.0001,1.9888,0.9036,0.7724,0.6255,0.6433,0.7295,0.5654,29
FNDC3A,0.4274,0.4590,0.3827,0.4405,1.2215,1.2269,2.0513,1.8738,1.8517,2.0636,52
FNDC3B,0.3931,0.4294,0.4147,0.3721,1.2043,1.2374,2.1262,1.7771,1.9567,2.0584,57
FNIP1,1.8882,1.8168,1.0339,1.0717,0.8199,0.8557,0.7816,0.7649,0.7251,0.7836,18
FNIP2,1.2403,0.9940,0.9764,1.0569,0.8186,0.9015,1.1374,1.3279,1.1394,1.4225,9
FNTA,2.8720,2.4089,1.2232,1.0588,0.6010,0.6076,0.3723,0.3334,0.4465,0.5147,8
FNTB,2.9565,2.8702,1.2058,1.2396,0.5430,0.4689,0.2297,0.4014,0.3083,0.3108,2
FOCAD,1.9968,1.9361,0.8893,0.8438,0.8100,0.8610,0.8563,0.8824,0.9984,1.0616,47
FOLR1,0.4478,0.4780,0.4038,0.4167,1.3291,1.4321,1.9096,1.7252,1.9680,1.9041,35
FOPNL,1.8062,1.5434,1.5766,1.6014,0.6268,0.5347,0.5741,0.4809,0.5920,0.5119,2
FOSB,0.5022,0.5446,0.7091,0.8135,1.7622,1.8156,1.4184,1.3500,1.3199,1.2174,4
FOSL1,0.7302,0.7490,1.0415,0.9756,1.3205,1.3743,1.0633,1.0522,1.1644,1.1053,26
FOSL2,0.4536,0.5334,0.9689,0.9989,1.6237,1.5625,1.2313,1.1546,1.1632,1.1222,21
FOXA1,0.4296,0.5086,0.9596,1.1215,1.7922,1.5959,1.5750,1.4235,1.0778,0.9546,8
FOXJ2,1.2562,1.1768,1.1715,1.2149,0.9760,1.1568,1.0829,0.9377,0.7132,0.5884,5
FOXJ3,1.5746,1.2795,1.4637,1.5108,0.8628,0.7839,0.5988,0.6069,0.5687,0.4675,11
FOXK1,1.0465,0.9409,1.6484,1.5965,0.7907,0.7394,0.6139,0.6187,0.9317,0.7936,39
FOXK2,0.8694,0.7362,1.7104,1.6198,0.8787,0.7917,0.6578,0.5575,0.9593,0.8217,16
FOXM1,0.6724,0.7868,1.2174,1.4051,1.1057,1.1640,1.1081,1.0379,0.8831,0.7977,7
FOXN3,0.7368,0.5652,1.4595,1.3579,1.0930,1.1315,1.0650,1.1167,0.9119,0.7792,1
FOXO3,2.2368,2.1347,1.0992,1.1607,0.7632,0.5999,0.7274,0.5579,0.6399,0.6286,7
FOXP1,0.6903,0.5941,1.4334,1.3910,1.1211,1.0669,1.1625,1.1087,0.8582,0.8736,20
FOXP4,1.0580,1.0210,1.3429,1.4236,0.9586,1.0261,0.9309,0.9355,0.8123,0.8349,10
FOXRED1,0.4069,0.4523,0.5151,0.5427,1.5795,1.7064,2.3608,2.2611,0.8957,1.0328,21
FOXRED2,0.2714,0.3470,1.1505,1.0568,0.9700,0.9865,1.7686,1.4191,1.2963,1.3543,6
FPGS,1.2034,0.9871,0.8542,0.7714,1.2232,1.3634,1.5542,1.4571,0.7450,0.9977,14
FPGT,2.4589,2.5546,1.0972,1.1161,0.6216,0.7441,0.6390,0.5756,0.5730,0.5080,10
FRA10AC1,1.8239,1.9881,1.1846,1.1402,0.7602,0.7795,0.6375,0.6826,0.6669,0.8199,5
FRAS1,0.5183,0.4759,0.7576,0.7825,1.2612,1.2497,1.6640,1.6546,1.5485,1.4758,15
FRG1,0.7546,0.7301,1.0757,1.1427,1.0794,1.1025,0.8769,0.8637,1.5746,1.3806,10
FRK,0.5970,0.6345,0.5219,0.5442,1.0300,1.1013,1.5553,1.3942,1.9860,2.2680,47
FRMD3,0.5963,0.6409,0.4425,0.3797,1.3253,1.5189,2.0721,1.7575,1.7490,1.7685,8
FRMD4B,1.2171,1.0870,0.7052,0.7469,1.1737,1.2398,1.4334,1.7482,0.9678,1.3572,1
FRMD5,0.5048,0.5095,0.5531,0.5564,1.2863,1.2812,1.9333,1.6176,1.7924,1.7907,22
FRMD6,1.5454,1.3524,0.7886,0.7464,1.2217,1.3103,1.3718,1.2624,0.9340,0.9851,10
FRMD8,1.0118,0.8898,1.0449,0.9010,1.0661,1.1784,1.3296,1.2314,1.0948,1.1593,21
FRRS1,0.6079,0.8062,0.5378,0.6401,1.0907,1.0488,1.6057,1.5849,1.9001,1.9782,10
FRS2,0.6921,0.7043,0.7024,0.6973,1.3424,1.2705,1.5892,1.4390,1.4934,1.4860,12
FRY,2.4374,2.1073,0.8896,0.6841,0.6906,0.7866,0.7687,0.9184,1.0540,0.9831,2
FRYL,2.1383,1.9554,0.8006,0.7324,0.7660,0.7784,0.8841,0.8947,1.1249,1.1781,96
FSCN1,2.8371,2.6280,1.0925,1.0553,0.5782,0.5450,0.5214,0.5379,0.5150,0.5183,183
FSD1L,1.6865,1.6767,1.1062,1.1000,0.8918,0.9816,0.7763,0.8592,0.8254,0.9130,2
FSTL1,0.5109,0.4828,1.5471,1.5801,0.7786,0.7966,1.2400,0.9244,1.2234,1.2211,10
FSTL3,0.2023,0.3264,1.6172,1.5617,0.7998,0.8375,1.0110,1.1848,1.2615,1.1891,1
FTH1,0.6179,0.5300,0.5857,0.6030,0.7773,0.8588,1.5900,1.4433,2.2748,2.3692,48
FTL,0.7419,0.7108,0.5670,0.5235,0.8485,0.9293,1.7654,1.8007,2.2827,2.3337,5
FTO,2.5316,2.2649,1.2642,1.2655,0.6825,0.7059,0.5628,0.5502,0.5179,0.4705,38
FTSJ1,2.6960,2.5100,0.9761,0.8875,0.6232,0.6352,0.5662,0.5844,0.7481,0.8163,9
FTSJ2,0.4765,0.4684,1.0327,0.9921,1.4107,1.3922,1.6905,1.4327,0.8798,0.7806,14
FTSJ3,0.4787,0.4817,0.5328,0.5207,1.7872,2.1172,1.0962,1.1106,1.8368,1.5863,139
FUBP1,0.7950,0.7189,1.9878,1.9792,0.7925,0.6914,0.5094,0.4941,0.5405,0.4849,391
FUBP3,0.7633,0.7280,0.8649,0.9430,1.3335,1.4071,1.0316,1.0487,1.5277,1.3910,199
FUCA1,0.5121,0.5066,1.7777,1.4026,0.7777,0.7681,1.3775,1.1009,0.6128,0.6546,31
FUCA2,0.3827,0.3982,1.3472,1.3536,0.9386,0.9309,1.4305,1.1513,0.9735,0.9545,19
FUK,2.3431,2.2673,1.2282,1.1937,0.6626,0.5455,0.6133,0.5975,0.5820,0.5759,23
FUNDC1,0.2887,0.2755,0.1652,0.1871,1.5887,1.5615,3.3926,2.9481,0.9972,1.2114,4
FUNDC2,0.4386,0.4673,0.4436,0.4932,1.4640,1.4881,2.2988,2.4108,1.0690,1.1652,17
FUOM,0.9382,0.9230,2.2348,2.1562,0.6126,0.5378,0.4044,0.3764,0.2106,0.2942,2
FURIN,0.7113,0.7476,0.6739,0.6904,1.0801,1.1438,1.5764,1.4786,1.6710,1.6886,10
FUS,0.4603,0.4619,0.5295,0.7547,1.6939,1.8149,1.7396,1.7947,1.1653,1.0227,133
FUT1,0.2354,0.5411,0.4154,0.3426,0.9554,1.3366,1.9128,2.0623,1.9973,2.5303,1
FUT11,0.7768,0.7267,1.3263,1.2379,0.8289,0.7202,1.1130,1.0345,1.3651,1.3242,3
FUT8,0.5534,0.4800,0.4253,0.4248,1.1828,1.2292,2.3605,2.1911,1.9221,1.8287,39
FXN,1.0243,0.9018,1.3934,1.3987,1.1209,1.0217,1.2762,1.0492,0.5620,0.5852,24
FXR1,0.7482,0.7111,1.0419,1.1770,0.8412,0.8155,0.8840,0.8152,2.0094,1.7463,160
FXR2,0.6904,0.6829,1.0361,1.1726,0.7746,0.7523,0.8403,0.8134,2.1189,1.9489,88
FXYD3,1.9232,1.9525,0.9076,0.9075,0.8806,0.8622,0.8618,0.7013,1.0261,1.0925,1
FXYD5,0.4645,0.5066,0.3492,0.4398,1.3350,1.4774,2.1022,1.7688,1.8998,1.8837,7
FYCO1,1.2552,1.1466,0.9888,0.9057,0.9469,0.9061,1.2411,1.2187,1.1553,1.1898,93
FYN,1.6438,0.6625,0.5269,0.5407,1.2511,1.3063,1.8378,1.5403,1.6908,1.6558,6
FYTTD1,0.4421,0.3023,0.3300,0.4010,1.5729,1.7405,1.1805,1.2272,2.2749,2.4373,14
FZD2,1.6029,1.1357,0.9160,0.7712,1.0357,1.0933,1.6630,1.7109,1.2357,1.2024,3
FZD3,0.6097,0.7667,0.4541,0.3536,1.3237,1.3624,2.0641,1.3438,1.6573,1.7699,3
FZD5,0.5889,0.4461,0.3262,0.4299,1.4902,1.3993,2.2929,1.7126,1.5896,1.8704,2
FZD6,0.3544,0.3817,0.4172,0.4354,1.4938,1.5598,2.1805,2.1291,1.5879,1.5997,13
FZR1,1.5253,1.2938,1.0106,1.0796,0.8955,0.8155,0.9026,0.8247,1.3166,1.1730,9
G0S2,0.6601,0.5773,0.8414,0.9055,1.1038,1.1028,1.8873,1.6848,1.0993,1.2515,4
G2E3,1.2757,1.1318,0.8643,0.9331,1.3116,1.3341,1.2081,1.1112,0.9561,1.0636,2
G3BP1,0.9258,0.8993,1.2292,1.3066,0.9599,0.9279,0.8418,0.8583,1.1424,0.9809,215
G3BP2,0.7707,0.7367,1.2574,1.3310,0.9998,0.9638,0.9183,0.8735,1.3677,1.1746,146
G6PD,2.5998,2.5325,1.0611,1.0622,0.6124,0.5666,0.6710,0.6364,0.5532,0.5550,323
GAA,0.6157,0.6857,1.4286,1.2673,0.9094,0.8378,1.3469,1.0746,0.8563,0.8802,126
GAB1,1.7176,1.4738,1.0569,1.0240,0.8376,0.8668,1.0652,1.0197,0.8839,1.0075,33
GAB2,3.3205,2.6905,0.9407,0.8987,0.7241,0.6089,0.6580,0.6911,0.5600,0.5009,8
GABARAP,1.9756,1.9196,1.0171,0.9972,0.7717,0.7370,0.9112,0.9486,0.7600,0.7837,29
GABARAPL1,1.7147,1.4787,0.9407,0.9397,0.8474,0.8203,1.1353,1.2254,0.9032,1.0395,6
GABARAPL2,2.2134,1.9303,0.9188,0.9244,0.7325,0.7047,1.0542,0.9234,0.8407,0.8605,10
GABPA,1.1066,1.0347,1.9073,1.8724,0.8114,0.7030,0.5599,0.5407,0.3923,0.4004,34
GABPB1,0.9219,0.8400,2.0182,1.8640,0.8563,0.6655,0.5458,0.5759,0.4242,0.4118,11
GABPB2,1.0583,1.0285,1.7328,1.6833,0.8280,0.6999,0.7537,0.7723,0.4830,0.4684,4
GADD45GIP1,0.3399,0.4743,0.6096,0.6158,1.3300,1.3131,1.8891,1.5902,1.6406,1.8276,43
GAK,1.5436,1.4083,0.7675,0.7715,1.2424,1.2987,1.2152,1.1913,0.8811,0.9119,76
GAL,0.5060,0.4813,0.6624,0.5364,1.1218,1.3719,1.9296,1.6500,1.7760,1.6735,3
GALC,0.5780,0.5561,1.2293,1.0642,0.9351,0.9316,1.5001,1.4391,1.2795,1.2674,6
GALE,2.7943,2.6516,1.1170,1.1227,0.5360,0.5460,0.5048,0.5201,0.5043,0.4947,59
GALK1,2.4192,2.2669,1.0971,1.1402,0.7087,0.6390,0.6241,0.6361,0.6564,0.6509,25
GALK2,2.6554,2.5671,1.1304,1.1260,0.6134,0.5784,0.5070,0.5757,0.6806,0.6875,17
GALM,2.5606,2.3495,1.1481,1.1311,0.6315,0.5943,0.5947,0.6079,0.5746,0.5314,28
GALNS,0.2396,0.4903,1.5177,1.4794,0.8663,0.8275,1.4879,1.1440,0.8686,0.8693,12
GALNT1,0.6250,0.6259,0.4446,0.4919,1.2227,1.1960,2.1136,1.8264,1.6494,1.7442,32
GALNT10,0.3423,0.4091,0.5715,0.5599,1.2136,1.2226,1.9355,2.0500,1.7995,1.8766,27
GALNT11,0.2713,0.5465,0.3179,0.3285,1.1436,1.1462,2.3853,2.3665,2.2166,2.1575,7
GALNT12,0.4552,0.5386,0.5049,0.4331,1.1361,1.1411,2.2258,2.1557,1.7150,1.6496,37
GALNT18,0.5697,0.8159,1.0319,0.9961,1.0549,0.9615,1.5071,1.3687,1.3664,1.3430,2
GALNT2,0.4182,0.3939,0.4025,0.4033,1.1602,1.1873,2.2572,2.1763,1.8590,1.8831,102
GALNT3,0.3799,0.3485,0.3025,0.3194,1.2067,1.2666,2.4362,2.3863,1.7978,1.8704,101
GALNT5,0.4036,0.3795,0.3222,0.3679,1.2627,1.2567,2.2330,2.2895,1.9766,1.8694,38
GALNT6,0.4759,0.6275,0.3930,0.3825,1.1704,1.1438,2.1370,2.1215,1.8830,1.7082,20
GALNT7,0.4683,0.4756,0.4521,0.4524,1.1851,1.2444,2.2068,1.9445,1.8116,1.7925,132
GALT,3.3315,2.9972,1.2191,1.2262,0.4200,0.3105,0.3231,0.2948,0.3218,0.3909,4
GAMT,2.7696,2.3371,0.9603,1.0429,0.7363,0.3981,0.7165,0.5127,0.6635,0.7937,6
GAN,2.5511,2.3307,0.7790,0.8395,0.7838,0.7765,0.9486,0.9023,0.6582,0.6987,42
GANAB,0.4309,0.4531,1.6453,1.6440,0.8387,0.7999,1.1157,0.9378,0.8985,0.8770,642
GANC,0.7198,0.7423,1.4691,1.7147,0.7355,0.9502,0.7683,0.5622,0.5972,0.8422,4
GAPDH,2.7136,2.7819,1.1426,1.1126,0.5663,0.5319,0.5114,0.5207,0.4997,0.5018,826
GAPVD1,2.2948,2.2329,0.8869,0.8325,0.8395,0.8393,0.8461,0.8342,0.6826,0.7774,104
GAR1,0.3383,0.3815,0.3565,0.3593,1.9448,2.3886,1.5289,1.3720,1.8010,1.6336,68
GAREM,2.0842,1.8257,0.7852,0.8634,0.9906,0.9517,1.0804,0.9835,0.9047,0.7652,4
GARS,2.4032,2.3054,1.1341,1.1227,0.7161,0.6697,0.6844,0.6695,0.5315,0.5324,213
GART,2.7476,2.6218,1.0571,1.0174,0.6382,0.6232,0.5608,0.6019,0.4758,0.5221,196
GAS2L1,1.5500,1.3266,1.2022,1.1773,1.0171,0.9606,0.9241,0.9107,0.7911,0.7534,1
GAS2L3,0.8103,0.7528,1.0186,1.1714,1.2133,1.1591,1.1425,1.0478,1.4735,1.2319,6
GAS6,0.4407,0.5206,0.9260,0.8208,1.3082,1.3699,1.0188,1.8031,1.9469,1.3306,1
GAS8,1.4869,1.2547,0.9968,1.0763,0.8742,0.6115,0.9132,0.8305,1.1580,0.7808,5
GATAD1,0.7263,0.7704,0.8358,1.0341,1.1422,1.2367,0.9455,0.9231,1.7061,1.8047,8
GATAD2A,0.4364,0.5347,1.2368,1.3098,1.2040,1.1389,0.8858,0.9295,1.3535,1.3209,29
GATAD2B,0.4751,0.6200,1.4965,1.4070,1.0530,0.9847,0.7719,0.7443,1.2999,1.2851,25
GATM,0.7643,0.8483,1.3326,1.3510,1.2791,1.1038,1.4220,1.2538,0.5691,0.5344,3
GATSL2,2.4758,2.3363,1.2081,1.1097,0.6456,0.6115,0.6656,0.5476,0.4753,0.5108,2
GBA,0.6397,0.6156,0.7929,0.7963,0.9015,0.9407,1.7716,1.5800,1.5816,1.6029,71
GBA2,0.3677,0.3775,0.6436,0.5951,1.2012,1.2286,1.8458,1.5661,1.7107,1.9051,13
GBAS,0.4505,0.4387,0.9604,0.9332,1.4427,1.4205,1.9078,1.6666,0.8433,0.8784,144
GBE1,2.3547,2.2092,1.1836,1.1345,0.7136,0.7248,0.6439,0.6680,0.5920,0.4948,72
GBF1,1.8129,1.5950,0.8268,0.7587,0.9192,0.8730,1.0564,1.0783,1.0540,1.1170,96
GBP1,2.9328,2.7714,1.0838,1.0172,0.5834,0.5398,0.5039,0.5482,0.4313,0.4503,46
GBP2,2.6494,2.4888,1.0728,0.9960,0.5618,0.5404,0.4975,0.5017,0.3935,0.4072,45
GBP3,1.5698,1.4376,1.0532,0.9774,1.1639,1.2253,1.0972,1.1199,0.6922,0.7490,13
GC,1.3185,1.4672,0.7142,1.0094,1.1245,1.1568,0.9394,1.2299,1.1202,1.0706,144
GCA,2.8650,2.4657,1.0488,0.9105,0.7216,0.7166,0.6394,0.5915,0.5095,0.4226,22
GCAT,0.6655,0.6208,1.1518,1.1573,1.3881,1.4229,1.8412,1.6435,0.6693,0.5999,7
GCC1,0.6268,0.7096,1.5811,1.4941,0.9538,0.9263,1.0520,1.0300,0.7578,0.7646,60
