Protein,FS1 A HCC827-rep1,FS1 B HCC827-rep1,FS2 A HCC827-rep1,FS2 B HCC827-rep1,FP1 A HCC827-rep1,FP1 B HCC827-rep1,FP2 A HCC827-rep1,FP2 B HCC827-rep1,FP3 A HCC827-rep1,FP3 B HCC827-rep1,MIN PSMs for quant
CAPZB,1.9873,1.9256,1.3561,1.3258,0.7689,0.7382,0.7788,0.7202,0.7744,0.7164,238
CARD10,1.7704,1.7158,0.8664,0.8389,1.0599,1.1356,0.9640,1.0277,0.8539,0.8404,18
CARD11,2.0847,1.9386,0.9897,0.9718,0.9205,1.0037,0.8961,0.9059,0.6882,0.7566,47
CARD14,2.2703,2.0957,1.0849,1.1268,0.7442,0.9050,0.7006,0.9850,0.7969,0.7046,3
CARD16,3.4764,3.1287,1.0496,1.0723,0.5133,0.5490,0.5229,0.5828,0.5283,0.6137,4
CARD6,1.3404,1.2363,0.9100,0.8662,1.2841,1.4309,1.0876,1.0842,0.7604,0.7726,20
CARD8,2.8874,2.3940,1.0967,1.1168,0.8744,0.7194,0.8734,0.7695,0.7375,0.7908,1
CARHSP1,2.9075,2.6909,1.2423,1.2595,0.5849,0.6624,0.6157,0.5344,0.6070,0.4967,19
CARKD,1.6910,1.4471,1.2105,1.1510,0.9372,0.9227,1.2013,0.9574,0.6588,0.6475,15
CARM1,1.9306,1.8897,1.3283,1.2062,0.8053,0.8018,0.8422,0.8539,0.7108,0.7761,52
CARS,2.4355,2.2191,1.4836,1.3804,0.6347,0.6320,0.6155,0.5776,0.6425,0.6197,151
CARS2,0.5973,0.6232,0.8664,1.1014,1.3914,1.2506,1.9071,1.3324,0.6197,0.5904,36
CASC3,1.2291,1.2434,0.7572,0.7605,0.6826,0.6378,0.7251,0.7124,2.8604,2.4533,35
CASC4,0.3957,0.3067,0.3248,0.2649,1.0386,1.0272,2.0384,1.7828,1.9138,2.0061,37
CASC5,0.8395,0.8073,1.5973,1.5966,0.9413,0.9787,0.8774,0.9086,0.7800,0.7879,68
CASD1,0.5668,0.4708,0.5746,0.4944,1.0335,1.0269,1.7542,1.6619,1.7939,1.7623,13
CASK,0.5913,0.5608,0.5763,0.5870,1.2883,1.2655,1.6225,1.7827,1.0351,1.1087,134
CASKIN2,1.4870,1.7138,0.9233,0.9246,0.9707,1.0511,1.0505,1.0653,0.8712,0.9621,15
CASP1,1.9397,1.5981,1.0156,1.0853,0.7696,0.8899,1.1271,1.0208,0.6467,0.7923,3
CASP10,3.2271,2.6852,1.1104,1.0232,0.7145,0.7768,0.7150,0.7599,0.4608,0.4895,15
CASP14,0.9670,1.0190,0.9145,1.0135,1.1837,1.5697,1.1284,0.6543,0.8367,0.6333,3
CASP2,2.2467,1.8889,1.2232,0.9714,0.8333,0.9730,0.8467,0.8554,0.6072,0.6236,24
CASP3,3.2654,2.8309,1.3954,1.3366,0.5192,0.5201,0.5019,0.5054,0.3926,0.4672,37
CASP4,2.8350,2.5787,1.1764,1.1660,0.7367,0.7749,0.6947,0.6414,0.4157,0.3933,53
CASP6,3.1959,2.9051,1.4174,1.3331,0.5730,0.5903,0.5199,0.4782,0.3976,0.3241,52
CASP7,3.1583,2.6988,1.3511,1.3393,0.5589,0.5877,0.5520,0.5260,0.4560,0.4178,23
CASP8,3.0315,2.7553,1.0975,1.1186,0.6486,0.6880,0.6368,0.6520,0.4498,0.4911,62
CASP9,2.7475,2.5074,1.2715,1.0473,0.7269,0.7868,0.8285,0.7539,0.5081,0.6228,8
CAST,2.9536,2.8521,1.4428,1.4741,0.5046,0.5057,0.4838,0.4429,0.4237,0.4132,364
CASZ1,0.7172,0.6011,0.7465,0.7457,1.5215,1.5541,1.1879,1.2997,0.9516,0.9190,8
CAT,0.6108,0.5377,0.8214,0.8930,0.9052,0.8516,1.9921,1.5423,1.2685,1.1818,92
CAV1,0.5065,0.5436,0.4445,0.4569,1.4043,1.3338,1.5700,1.7513,1.2781,1.3470,152
CAV2,0.4641,0.3559,0.4499,0.4532,1.3414,1.2911,1.7172,1.8867,1.4223,1.4756,35
CBFA2T2,0.9092,0.8168,1.6298,1.6754,0.9486,1.0333,0.9130,0.8307,0.6599,0.6528,8
CBFB,2.6745,2.5835,1.2514,1.3256,0.6859,0.7353,0.5942,0.5540,0.4712,0.4643,40
CBL,2.2714,2.1786,1.0591,1.0736,0.8089,0.9517,0.8651,0.8859,0.7160,0.6611,36
CBLB,1.8763,1.4753,0.9100,1.0629,0.8530,0.9812,0.9436,1.0552,0.8126,1.0136,19
CBLC,1.7333,1.7004,1.0225,0.9440,0.8887,0.9730,1.0259,0.9865,0.7907,0.7889,6
CBLL1,0.8738,0.7900,1.3468,1.4135,1.0959,1.2441,0.8368,0.8668,0.8961,1.0227,23
CBR1,3.3338,2.9635,1.2554,1.2555,0.5573,0.5665,0.6077,0.5182,0.4190,0.4410,55
CBR3,2.8727,2.8805,1.3475,1.2447,0.5598,0.5418,0.6145,0.5262,0.4062,0.4340,16
CBR4,0.4187,0.3517,1.0633,1.0903,1.2949,1.1993,1.8044,1.3639,0.4938,0.5267,18
CBS,2.8082,2.5109,1.2034,1.1716,0.6527,0.5940,0.6658,0.5852,0.5974,0.5690,47
CBWD2,1.8426,1.8983,1.2433,1.4048,0.7305,0.7502,0.8398,0.7733,0.8228,0.7279,3
CBX1,0.4358,0.4525,1.0947,1.1773,1.6978,1.8653,0.8430,0.9464,0.5559,0.5442,82
CBX2,0.6545,0.9425,0.8741,0.9002,1.2586,1.4483,1.1983,1.0662,1.2375,1.1602,3
CBX3,0.5171,0.5075,1.5958,1.6544,1.3059,1.4315,0.7113,0.7404,0.5820,0.5908,178
CBX4,0.4685,0.5359,0.8156,0.8149,0.9044,0.9997,0.7439,0.8078,2.8781,2.6729,17
CBX5,0.3867,0.3606,0.9245,1.0127,1.9155,2.1914,0.8886,1.0345,0.4811,0.5339,185
CBX6,0.5425,0.4758,0.6958,0.6575,1.1620,1.1849,0.8453,1.0131,2.3368,2.5183,6
CBX8,0.2922,0.2558,0.4839,0.5014,1.6535,1.8076,0.7913,0.8982,2.2482,2.1082,22
CBY1,1.6884,1.5646,1.0969,1.0332,1.0791,1.0257,1.2782,0.9981,0.5434,0.5593,1
CC2D1A,1.7635,1.7172,1.2087,1.2165,0.9542,1.0991,0.8422,0.8251,0.6566,0.6836,91
CC2D1B,2.2057,2.1394,1.2609,1.2596,0.8332,0.8225,0.7439,0.6861,0.6051,0.5622,57
CC2D2A,1.1518,1.0185,0.5835,0.5573,1.1498,1.2570,1.2342,1.3687,1.4316,1.2893,16
CCAR1,0.3758,0.5415,2.2497,2.3314,0.9524,0.8953,0.5816,0.5388,0.5690,0.5740,107
CCAR2,0.6287,0.6010,1.5526,1.6006,0.9300,0.9457,0.7171,0.7061,1.3415,1.2732,192
CCBE1,0.6868,0.7327,0.8486,0.8671,1.0654,1.0079,1.4595,1.3030,1.3914,1.2219,6
CCBL1,3.4710,3.1378,1.3670,1.4126,0.4724,0.4556,0.5508,0.4763,0.3200,0.2642,8
CCBL2,1.6383,1.4549,1.2127,1.4322,0.9128,0.8794,1.2637,0.9129,0.4339,0.4226,59
CCDC101,0.6770,0.6592,1.2888,1.1211,0.9839,1.0953,0.9117,0.9315,1.6041,1.5582,11
CCDC102A,1.5640,1.4456,1.4244,1.3801,0.8077,0.8680,0.8364,0.8892,0.6717,0.7993,19
CCDC104,3.3023,3.4455,1.3601,1.3558,0.4566,0.5704,0.4255,0.4775,0.4565,0.4937,12
CCDC109B,0.3833,0.5139,0.2895,0.3903,1.4720,1.4442,2.0452,1.9470,0.7747,0.8729,19
CCDC113,1.0015,0.7486,0.8407,0.6109,1.0287,1.1653,1.1101,1.5125,1.5396,1.4831,1
CCDC115,0.7591,0.7670,0.4973,0.5738,1.1221,1.0926,1.6915,1.6793,1.6271,1.5923,9
CCDC117,1.4383,1.3955,2.0373,2.0337,0.6123,0.6597,0.4836,0.5429,0.5126,0.4854,11
CCDC12,0.9997,0.9196,1.0027,0.9784,1.1944,1.3945,0.6682,0.7280,1.4723,1.6087,48
CCDC124,1.8024,1.7558,1.4269,1.3118,0.7246,0.7800,0.7092,0.6977,0.9941,0.9287,131
CCDC125,1.6594,1.5577,1.1598,1.2241,0.8384,1.0381,0.7772,0.7944,1.2525,0.8394,2
CCDC127,0.3493,0.4551,0.3651,0.3424,1.5268,1.3628,2.2182,2.0271,0.6906,0.8340,23
CCDC130,0.6226,0.6330,0.6936,0.6257,1.3207,1.5111,1.1157,1.0600,1.6664,1.7833,14
CCDC132,2.1698,2.0113,1.0780,0.9898,0.8966,0.8943,0.8834,0.8846,0.7149,0.7030,67
CCDC134,0.3386,0.3462,0.6580,0.7356,1.1286,1.1172,1.7166,1.6241,1.3651,1.3088,27
CCDC137,0.4741,0.4343,0.5618,0.5662,1.5054,1.6815,0.8821,0.9986,2.0109,2.1580,31
CCDC138,0.8479,0.7853,0.8923,0.7066,1.1074,1.3251,1.1942,1.2264,1.1674,1.1081,7
CCDC14,0.7149,0.6672,0.7407,0.6859,1.1770,1.1726,1.2596,1.3499,1.7017,1.5371,21
CCDC142,1.5433,1.1501,0.7614,0.6596,1.0778,1.1228,1.1239,1.3652,1.2207,1.1453,1
CCDC149,1.4898,1.3806,1.6484,1.5992,0.8166,0.8600,0.8678,0.7763,0.7326,0.6828,15
CCDC15,0.6723,0.5909,0.5838,0.6709,1.3656,1.3126,1.7727,1.7295,0.8242,0.6339,6
CCDC167,0.5204,0.5274,0.3927,0.4067,1.2182,1.1915,1.8815,1.7603,1.4505,1.5362,11
CCDC170,0.5241,0.5760,0.5024,0.3828,1.3148,1.3242,1.8692,1.6431,1.2992,1.1637,5
CCDC174,0.7605,0.7261,1.6517,1.5484,1.0375,1.1548,0.8667,0.7750,0.6490,0.7458,12
CCDC18,2.0588,2.0283,1.2706,1.2549,0.8319,0.8322,0.7613,0.7228,0.6207,0.5058,18
CCDC22,2.0811,1.9725,1.2343,1.1860,0.7656,0.7578,0.8335,0.8897,0.8366,0.7364,48
CCDC23,2.7927,2.8147,0.9020,0.9552,0.7014,0.7789,0.7675,0.7128,0.8821,0.8521,5
CCDC25,2.1916,1.7898,1.5347,1.4428,0.6426,0.6891,0.5596,0.6472,0.5273,0.5634,23
CCDC28A,0.8006,0.7870,0.8396,0.7218,1.3517,1.2193,1.2374,1.1766,1.0959,1.1427,7
CCDC28B,1.0379,0.7633,0.8245,1.0985,1.2822,1.2551,1.1754,1.0930,0.8099,0.7378,5
CCDC34,1.1079,2.0132,1.3433,1.7582,0.9592,1.0611,1.0769,1.0118,0.4022,0.4954,1
CCDC41,1.5020,1.5597,1.1921,1.2192,0.9076,0.8594,1.0521,0.9513,0.8542,0.8125,16
CCDC42,2.3839,2.0735,1.2813,1.3013,0.7013,0.7535,0.8453,0.8564,0.5927,0.4314,2
CCDC43,3.5349,3.3710,1.4317,1.5055,0.4218,0.4651,0.3401,0.3217,0.2478,0.3760,14
CCDC47,0.4731,0.4203,0.4019,0.3967,1.1405,1.1391,1.9956,1.7622,1.6456,1.6941,100
CCDC50,2.4185,2.1342,1.3943,1.3769,0.7200,0.7655,0.7413,0.6532,0.5625,0.5265,37
CCDC51,0.6705,0.7254,0.4643,0.4898,1.3812,1.4214,1.9948,1.8767,0.7038,0.7268,66
CCDC53,1.4372,1.4096,1.4906,1.4282,0.7755,0.7408,0.8807,0.8518,0.8951,0.8875,9
CCDC57,0.9807,1.0193,0.9305,0.9405,1.5034,1.0765,0.8990,1.1629,1.5775,1.1000,1
CCDC58,0.5579,0.6115,2.0211,2.0430,0.9002,0.7643,0.9875,0.7152,0.4185,0.3588,53
CCDC59,0.4293,0.3600,0.5167,0.4735,1.7321,1.7414,0.9462,1.1746,1.4429,1.5471,27
CCDC6,2.5370,2.5351,1.5454,1.5784,0.5962,0.6076,0.5147,0.5186,0.4317,0.4796,75
CCDC61,0.3798,0.4247,0.4355,0.4454,1.0291,1.0776,1.3980,1.4270,2.5923,2.0735,5
CCDC64B,0.5600,0.7141,0.6008,0.5514,0.9424,0.9394,1.4810,1.2639,2.3330,2.2259,3
CCDC71,0.1593,0.1801,0.2291,0.2384,2.5364,2.7328,1.1117,1.2803,0.5736,0.6401,2
CCDC71L,0.6430,0.7014,0.6692,0.6415,1.5188,1.7736,1.0388,1.0390,1.0873,1.0315,7
CCDC77,0.5199,0.5590,0.6005,0.5758,1.1450,1.1853,1.3741,1.3467,1.9481,1.7517,15
CCDC80,1.1172,1.1935,0.5747,0.6877,1.0026,1.0733,1.5625,1.2464,1.3746,1.6589,6
CCDC82,0.8023,0.7812,1.9445,1.8392,0.8585,0.8228,0.7954,0.7076,0.7068,0.5971,6
CCDC84,0.6235,0.6887,0.9278,0.9780,0.9446,0.8597,1.2070,0.9517,1.8311,1.8175,3
CCDC85B,2.7002,2.4359,1.3535,1.3024,0.6635,0.7187,0.6915,0.7000,0.4775,0.5298,4
CCDC85C,2.7089,2.6196,1.2012,1.3481,0.6648,0.7412,0.7058,0.6546,0.4598,0.4487,21
CCDC86,0.4948,0.5120,0.5613,0.5488,1.5843,1.7745,0.8508,0.9393,1.7381,1.7608,76
CCDC88A,1.8286,1.7267,0.9483,0.9178,0.9785,1.0512,0.9958,1.0743,0.7447,0.7909,103
CCDC88C,1.2769,1.1253,0.9584,0.9191,1.2322,1.2571,1.1119,1.3019,0.7056,0.7510,111
CCDC89,2.4342,2.0446,1.5256,1.4839,0.6583,0.6141,0.6657,0.5922,0.6810,0.5261,1
CCDC9,1.0037,0.9585,0.6233,0.5882,0.9979,1.1133,0.8974,0.9559,2.3021,2.0669,36
CCDC90B,0.3729,0.4492,0.3195,0.3507,1.4707,1.4368,2.1972,1.9261,0.7507,0.9387,39
CCDC91,2.4200,2.3613,1.4387,1.4488,0.6662,0.7155,0.5998,0.5563,0.4058,0.5063,38
CCDC92,1.7419,1.4853,1.4574,1.4852,0.6999,0.7009,0.7310,0.7921,1.0874,1.1030,4
CCDC93,2.0212,1.8347,1.2326,1.1254,0.7892,0.7881,0.8638,0.8654,0.8516,0.8232,69
CCDC94,1.3079,1.1262,1.5765,1.5842,0.9557,1.0840,0.6968,0.6997,0.7569,0.7270,30
CCDC97,1.2465,1.1607,1.6201,1.6470,0.7500,0.7607,0.7368,0.6374,1.0004,1.1269,16
CCHCR1,1.2289,1.1157,1.0908,0.8401,1.0605,1.2701,1.1757,1.1671,0.8627,0.8448,7
CCL20,0.5819,0.8363,0.7264,0.7815,1.3415,1.4745,1.3405,1.2475,1.3741,1.4458,2
CCM2,1.6365,1.4937,1.0357,1.0303,0.9243,0.9893,1.0227,1.0541,0.9253,0.9852,19
CCNA2,1.3067,1.2401,1.2955,1.3525,0.9541,0.9285,0.8425,0.7974,0.9177,0.8812,24
CCNB1,1.8274,1.7153,1.0008,0.9638,0.9628,0.9915,0.9696,0.9563,0.7429,0.7937,36
CCNB2,1.0395,0.9227,1.1819,1.0954,1.1369,1.1088,1.1901,1.1535,0.8737,0.9222,12
CCNC,0.6753,0.6295,1.2324,1.0932,1.1742,1.0037,0.9903,0.9778,1.6068,1.4048,4
CCND1,1.9259,1.8344,1.2048,1.1536,0.8551,0.8556,0.7777,0.8833,0.6881,0.7172,15
CCND3,1.4410,1.5243,1.4269,1.3509,0.9443,0.7959,0.8974,0.9294,0.7325,0.7503,1
CCNDBP1,2.6578,2.2562,1.0872,0.7172,0.9499,0.8426,0.8952,0.8214,0.7085,0.6895,1
CCNE1,0.9493,1.0087,1.8280,1.8738,0.9148,0.8015,0.7950,0.7684,0.6460,0.6559,4
CCNE2,0.7515,0.7677,1.4764,1.3470,1.2717,1.1138,0.9307,1.0184,0.8133,0.5806,3
CCNF,0.7501,0.7446,1.1994,1.3235,1.0687,1.1193,1.4767,1.1788,0.7607,0.9214,3
CCNG2,1.5600,1.2413,0.9798,0.8785,0.9429,1.1961,1.2172,1.0811,1.0525,0.8501,1
CCNH,0.8885,0.8553,1.6600,1.7170,0.9952,0.9301,0.8332,0.7737,0.6732,0.7246,28
CCNI,1.5819,1.4994,1.0154,0.7932,0.9987,1.1265,1.0577,1.2814,1.0827,1.2461,3
CCNK,0.5413,0.5539,1.5048,1.6251,1.0006,0.9436,0.8087,0.8457,1.3924,1.1378,22
CCNL1,0.5883,0.5502,1.2483,1.3925,1.0529,1.3700,0.8704,0.9349,0.8267,0.8194,10
CCNL2,0.5496,0.3653,1.8248,1.8087,1.0651,1.0454,0.8796,0.8811,0.9015,0.7470,8
CCNT1,0.5915,0.5711,1.7526,1.7387,0.9623,0.9737,0.8087,0.8369,0.9310,1.0059,38
CCNT2,0.3086,0.4818,1.7446,1.8371,0.9759,0.9976,0.7308,0.8167,1.1195,0.9669,17
CCNY,0.5613,0.5846,0.6076,0.5573,1.1989,1.1367,1.5805,1.5959,1.5355,1.4050,29
CCNYL1,0.3200,0.3739,0.4096,0.3721,1.3393,1.2892,1.7150,1.8597,1.6446,1.6875,15
CCP110,1.4041,1.3836,1.0016,0.9699,1.0032,1.0042,1.0869,1.1257,0.9205,0.9414,24
CCPG1,0.2560,0.3083,0.3333,0.3488,1.1316,1.1161,2.0330,1.9092,1.7144,1.7050,14
CCRL2,0.0969,0.1371,0.3272,0.1849,1.4666,1.0356,2.3243,2.3056,1.3113,1.3237,1
CCRN4L,0.6535,0.6599,0.7956,0.9030,1.3068,1.3159,1.7249,1.4629,0.8398,0.8218,18
CCS,2.3594,2.2975,1.1638,1.3041,0.5943,0.6638,0.8306,0.7125,0.6861,0.6342,14
CCSAP,0.9447,0.8836,0.6765,0.6691,1.1829,1.3572,1.7032,1.7141,0.7225,0.8017,3
CCSER1,0.9565,0.9844,0.8723,0.9092,1.2261,1.3625,1.1852,1.1799,1.1514,1.0718,9
CCSER2,0.9956,0.8591,0.9622,1.0668,1.1190,1.1766,1.0717,1.3998,1.2450,1.0149,2
CCT2,2.1849,2.0437,1.1342,1.1483,0.6589,0.6736,0.6760,0.6493,1.3237,1.2130,545
CCT3,1.9932,1.8470,1.1611,1.1824,0.6894,0.6859,0.6973,0.6657,1.3339,1.2250,517
CCT4,2.0418,1.8468,1.2046,1.1653,0.6558,0.6725,0.6845,0.6554,1.3139,1.1737,492
CCT5,2.2159,2.0519,1.2300,1.2149,0.6217,0.6075,0.6296,0.6052,1.3034,1.1575,464
CCT6A,2.2421,2.0655,1.1251,1.1086,0.7144,0.7150,0.6857,0.6734,1.2023,1.0822,437
CCT6B,1.7691,1.5445,1.2956,1.1787,0.9539,0.8858,0.8743,0.7832,0.9284,0.8421,2
CCT7,1.9720,1.8854,1.1985,1.2038,0.6682,0.6774,0.6746,0.6604,1.3762,1.2592,466
CCT8,2.1768,2.0114,1.2531,1.2335,0.5998,0.5999,0.6147,0.5926,1.3451,1.1942,707
CD109,0.4381,0.4777,0.5452,0.5538,1.1248,1.1144,1.5275,1.6086,1.7849,1.7107,129
CD151,0.4596,0.5231,0.4267,0.4026,1.2546,1.2029,1.8219,1.7695,1.4582,1.5006,34
CD274,0.4335,0.3683,0.3164,0.3368,1.4231,1.2850,1.8361,2.0457,1.2282,1.3106,25
CD276,0.6434,0.5621,0.5153,0.5411,1.1558,1.1720,1.5954,1.6028,1.3784,1.5111,36
CD2AP,2.7291,2.5691,1.4548,1.4313,0.5737,0.5840,0.5677,0.5322,0.4738,0.4875,181
CD2BP2,0.9756,0.9191,1.3473,1.4282,0.6964,0.7162,0.7099,0.5793,2.0329,2.0650,24
CD320,0.4846,0.6919,0.5826,0.5765,1.1709,1.1237,1.6318,1.5063,1.7190,1.6517,17
CD3EAP,0.5127,0.4472,0.6756,0.7565,1.1039,1.2069,0.9655,1.1381,2.1629,2.0607,45
CD40,0.6071,0.6171,0.4585,0.5282,2.1154,1.4651,1.9759,2.1311,1.2919,1.3363,1
CD44,0.4560,0.4948,0.4620,0.4712,1.2608,1.1541,1.7783,1.7207,1.4494,1.4353,132
CD46,0.3729,0.3913,0.3667,0.3899,1.3144,1.2898,1.7985,1.9261,1.4114,1.4869,103
CD47,0.3595,0.3218,0.3507,0.3308,1.2420,1.1741,1.8201,1.9356,1.5528,1.5878,76
CD55,0.4490,0.4655,0.3902,0.3824,1.2891,1.1988,1.6245,1.7019,1.8048,1.7077,53
CD58,0.2702,0.2616,0.2145,0.1973,1.4202,1.2757,1.8569,2.0993,1.6019,1.5309,13
CD59,0.5347,0.5415,0.4244,0.4582,1.1916,1.1580,1.5006,1.6831,1.7406,1.6952,68
CD63,0.2445,0.2603,0.2847,0.2766,0.8809,0.8652,2.0968,1.7224,2.4618,2.3638,76
CD70,1.3686,1.3124,0.6008,0.5178,1.0315,0.7605,1.6703,1.3550,1.4805,1.3552,1
CD74,0.6730,0.5682,0.6888,0.6410,1.1882,1.0127,1.5554,1.6255,1.4745,1.5824,12
CD81,0.1936,0.2147,0.1247,0.1170,1.1435,1.2834,1.9258,1.9720,1.9677,2.0859,12
CD82,0.2647,0.2839,0.3894,0.3067,1.0515,1.1135,1.8754,1.6348,2.2967,1.9917,7
CD83,1.5060,1.2864,0.7510,0.6773,0.9368,0.9639,1.3740,1.4162,1.1492,1.1843,1
CD9,0.4419,0.4393,0.2946,0.3022,1.3323,1.2284,1.8249,1.8740,1.5936,1.5607,152
CD97,0.4608,0.4858,0.4532,0.4274,1.2903,1.1737,1.7204,1.8426,1.4951,1.3790,39
CD99,0.4019,0.4142,0.5591,0.5540,1.2847,1.3538,1.7371,1.7301,1.3086,1.5614,15
CD99L2,0.2948,0.3597,0.2678,0.2900,1.2928,1.2928,1.8609,2.0600,1.4557,1.4754,4
CDA,3.1988,2.9463,1.4306,1.4467,0.4544,0.4592,0.5572,0.4564,0.5654,0.4344,26
CDAN1,2.3659,2.2063,1.0513,1.0413,0.8421,0.7947,0.7078,0.7978,0.6838,0.6372,11
CDC123,3.2073,3.0483,1.0745,1.0744,0.6555,0.6411,0.5450,0.5444,0.4662,0.5527,12
CDC16,1.0847,1.1090,1.0372,0.9988,0.9036,0.9251,0.8780,0.8197,1.7147,1.5950,37
CDC20,1.6183,1.4288,1.0724,1.1372,1.0356,1.2361,0.9239,0.8957,0.8118,0.7548,24
CDC23,1.1943,1.1762,1.0598,1.0010,0.8789,0.9153,0.8769,0.8684,1.6599,1.5880,29
CDC25B,1.6542,1.7691,1.6233,1.3493,0.9290,0.8124,0.7985,0.7928,0.6962,0.4776,5
CDC25C,2.9739,2.7352,1.0528,1.0425,0.7851,0.7962,0.6607,0.6924,0.5317,0.5658,8
CDC26,1.4858,1.3212,1.2883,1.2357,0.6411,0.6959,0.5613,0.6822,1.7329,1.6230,8
CDC27,0.9380,0.9176,0.9299,0.8907,1.0602,1.0844,0.9272,0.9579,1.8902,1.6653,32
CDC34,2.8140,2.5877,1.0527,1.1762,0.6205,0.6550,0.6914,0.7150,0.8682,0.8251,9
CDC37,2.0470,1.9918,1.1859,1.1696,0.7633,0.7262,0.9211,0.8811,0.7687,0.7836,193
CDC37L1,2.4111,2.2331,1.2684,1.1974,0.7729,0.7614,0.7221,0.5824,0.6204,0.6121,15
CDC40,0.4741,0.4459,0.4508,0.4498,1.6329,1.6970,0.9103,1.0101,1.8823,1.9718,72
CDC42,1.2440,1.0376,0.6958,0.6550,1.0329,1.0022,1.3758,1.3491,1.2878,1.3164,111
CDC42BPA,0.8738,0.9343,0.9509,0.8560,1.0701,1.0332,1.3356,1.3993,1.1176,1.2240,56
CDC42BPB,1.5155,1.4721,1.1091,1.0710,0.9255,0.9274,1.0307,1.0945,0.8915,0.9004,163
CDC42BPG,1.6707,1.4967,1.1627,1.0973,0.8789,0.9051,1.0362,1.0551,0.8445,0.9095,64
CDC42EP1,0.7672,0.6653,0.6934,0.7095,1.1750,1.1298,1.5175,1.4805,1.3113,1.3180,14
CDC42EP2,1.2290,1.2475,0.8812,0.8276,1.0682,1.0299,1.2260,1.1147,1.1257,1.1231,9
CDC42EP3,1.6419,1.4834,1.1110,1.1882,0.8977,0.8642,1.1306,0.9711,0.7502,0.9201,8
CDC42EP4,1.8202,1.8944,1.2445,1.2781,0.7888,0.8408,0.9014,0.8615,0.6355,0.7229,29
CDC42SE1,0.4442,0.4732,0.5371,0.5556,1.1913,1.2336,1.5161,1.8030,1.5223,1.5578,1
CDC42SE2,0.1590,0.1246,0.1148,0.0929,1.4425,1.2828,2.1336,2.1922,1.6865,1.5484,1
CDC45,1.8786,1.6989,1.0751,1.0242,1.1690,1.0918,0.8708,0.8639,0.6899,0.7676,16
CDC5L,0.3485,0.3517,0.5818,0.5928,1.3024,1.3630,0.8165,0.8965,2.5287,2.5378,198
CDC6,0.6193,0.6210,0.6138,0.4966,1.4951,1.6293,1.2916,1.4148,1.1740,1.2716,7
CDC7,0.8316,0.7539,1.1466,1.0853,1.2511,1.3036,1.0714,1.1560,0.9992,0.9852,11
CDC73,0.6631,0.6284,1.6919,1.6520,1.1365,1.1494,0.7745,0.7177,0.6559,0.6851,82
CDCA2,0.3995,0.3615,0.5884,0.6012,1.9934,2.1534,0.9769,1.1368,0.9400,0.9823,55
CDCA3,0.7406,0.7787,0.7883,0.7344,1.0097,0.9892,1.5691,1.5885,1.3815,1.3842,24
CDCA4,2.0992,2.1972,1.5177,1.3813,0.6489,0.6790,0.5942,0.5256,0.8376,0.7940,5
CDCA5,0.7036,0.7264,0.8471,0.7863,1.6629,2.0433,0.8508,0.9471,0.6910,0.9311,6
CDCA7,0.3471,0.4709,0.4353,0.4741,1.9212,1.9872,1.1214,1.2277,0.6278,0.7055,8
CDCA7L,0.4368,0.3589,0.4443,0.4355,1.9788,2.2277,1.2294,1.2725,0.6846,0.8011,7
CDCA8,0.3040,0.3012,0.2805,0.2841,2.1571,2.2740,1.2897,1.3564,0.9350,1.0626,20
CDCP1,0.6065,0.6053,0.4593,0.4400,1.1941,1.1336,1.6979,1.7853,1.4371,1.4914,80
CDH1,0.4850,0.4669,0.4762,0.4808,1.3611,1.3323,1.7019,1.8344,1.1629,1.2386,310
CDH24,0.2485,0.2338,0.1646,0.3318,1.5782,1.6962,1.8749,1.8583,1.4234,1.1228,1
CDH3,0.4759,0.4992,0.4464,0.4388,1.2996,1.2189,1.7745,1.8073,1.2701,1.2867,92
CDHR2,0.3868,0.3705,0.4781,0.4749,1.0738,1.1295,1.3053,1.4613,2.3330,2.0887,31
CDIP1,0.6189,0.7529,0.6400,0.6512,1.0310,1.0787,1.5993,1.5899,1.3753,1.6930,1
CDIPT,0.1814,0.3088,0.3629,0.3420,1.1816,1.0729,2.6322,2.0970,1.3079,1.2885,6
CDK1,2.4110,2.3006,1.1949,1.1531,0.7387,0.7641,0.7344,0.7014,0.7018,0.7344,78
CDK10,0.5356,0.8187,0.8254,0.7837,1.4424,1.4022,1.1687,1.1011,1.3275,1.3692,2
CDK11A,0.6066,0.5829,1.7929,1.6132,1.0524,1.0750,0.7471,0.7200,0.8296,0.8268,8
CDK11B,0.4175,0.4888,1.6482,1.6676,1.1286,1.2238,0.8634,0.9111,0.7745,0.8076,5
CDK12,0.4422,0.4623,1.8833,1.9129,0.9372,0.9534,0.7175,0.7303,0.9350,0.8900,63
CDK13,0.3500,0.4596,1.0552,1.2359,0.8483,0.8169,0.7233,0.6990,2.7851,2.2740,60
CDK14,2.2552,2.2156,0.9542,0.9618,0.8625,0.9859,0.8429,0.9277,0.9539,0.8776,4
CDK16,1.5306,1.4455,1.0128,1.0942,0.9614,1.0292,1.0919,1.1191,0.9347,0.8528,17
CDK17,0.7187,0.6648,0.6764,0.6640,1.3040,1.4234,1.3609,1.4508,0.9393,1.0142,14
CDK18,1.7975,1.5884,0.9386,0.8771,1.0275,1.1170,1.1316,1.1282,0.7849,0.7747,7
CDK19,0.6689,0.5672,1.4054,1.4492,0.7549,0.8213,0.7312,0.8402,1.7920,1.3298,4
